,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
39,2,Chennai,Chennai Open,2007-01-04,International,Outdoor,Hard,2nd Round,3,Nadal R.,Rastogi K.,2.0,480.0,4470.0,58.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.02,12.0,1.01,14.0,1.01,13.48,1.022,34.5,1.01,30.0,2007-891,Chennai,Hard,32,A,2007-01-04,17,104745,1.0,,Nadal R.,L,185.0,ESP,20.5804243669,2.0,4470.0,104816,,WC,Rastogi K.,R,178.0,IND,20.2327173169,480.0,58.0,6-4 6-1,3,R16,84.0,5.0,1.0,46.0,26.0,19.0,15.0,8.0,0.0,0.0,0.0,1.0,61.0,35.0,17.0,15.0,9.0,3.0,7.0
40,2,Chennai,Chennai Open,2007-01-04,International,Outdoor,Hard,2nd Round,3,Sanguinetti D.,Mahut N.,106.0,66.0,409.0,552.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.66,2.1,1.7,2.05,1.75,2.16,1.794,2.05,1.73,2007-891,Chennai,Hard,32,A,2007-01-04,18,102106,,,Sanguinetti D.,R,188.0,ITA,34.3518138261,106.0,409.0,103917,8.0,,Mahut N.,R,190.0,FRA,24.9445585216,66.0,552.0,7-6(6) 3-6 6-3,3,R16,139.0,12.0,2.0,92.0,70.0,52.0,11.0,15.0,1.0,3.0,12.0,7.0,103.0,67.0,48.0,19.0,15.0,8.0,10.0
41,2,Chennai,Chennai Open,2007-01-04,International,Outdoor,Hard,2nd Round,3,Benneteau J.,Andreev I.,40.0,91.0,877.0,445.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.1,1.7,2.05,1.75,2.15,1.8,2.05,1.73,2007-891,Chennai,Hard,32,A,2007-01-04,22,103898,4.0,,Benneteau J.,R,185.0,FRA,25.0321697467,40.0,877.0,104214,,,Andreev I.,R,185.0,RUS,23.4688569473,91.0,445.0,7-6(4) 6-2,3,R16,88.0,3.0,2.0,61.0,40.0,30.0,14.0,10.0,3.0,4.0,3.0,0.0,60.0,34.0,21.0,17.0,10.0,3.0,6.0
42,3,Doha,Qatar Exxon Mobil Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Baghdatis M.,Kohlschreiber P.,12.0,62.0,1860.0,631.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.28,3.25,1.3,3.4,1.32,3.22,1.293,4.11,1.33,3.2,2007-451,Doha,Hard,32,A,2007-01-01,12,104571,3.0,,Baghdatis M.,R,183.0,CYP,21.5414099932,12.0,1860.0,104259,,,Kohlschreiber P.,R,178.0,GER,23.2114989733,62.0,631.0,6-4 7-5,3,R32,100.0,3.0,2.0,92.0,34.0,22.0,35.0,11.0,11.0,12.0,2.0,1.0,59.0,39.0,28.0,10.0,11.0,1.0,4.0
43,3,Doha,Qatar Exxon Mobil Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Rochus C.,Martin A.,78.0,61.0,504.0,641.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.83,1.93,,,1.885,2.03,,,2007-451,Doha,Hard,32,A,2007-01-01,6,103294,,,Rochus C.,R,170.0,BEL,28.0465434634,78.0,504.0,103252,,,Martin A.,R,175.0,ESP,28.3668720055,61.0,641.0,6-4 7-5,3,R32,95.0,0.0,2.0,68.0,46.0,32.0,12.0,11.0,3.0,5.0,3.0,2.0,70.0,47.0,31.0,11.0,11.0,4.0,8.0
44,3,Doha,Qatar Exxon Mobil Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Soderling R.,Vliegen K.,25.0,31.0,1028.0,935.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.65,2.2,1.53,2.4,1.671,2.39,1.6,2.28,2007-451,Doha,Hard,32,A,2007-01-01,9,104417,6.0,,Soderling R.,R,193.0,SWE,22.3819301848,25.0,1028.0,104019,,,Vliegen K.,R,193.0,BEL,24.5284052019,31.0,935.0,6-3 6-3,3,R32,71.0,2.0,1.0,57.0,32.0,22.0,13.0,9.0,0.0,2.0,1.0,0.0,54.0,41.0,20.0,4.0,9.0,0.0,5.0
45,3,Doha,Qatar Exxon Mobil Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Youzhny M.,Bracciali D.,24.0,65.0,1075.0,560.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,2.87,1.33,3.2,1.35,3.1,1.364,3.55,1.36,3.03,2007-451,Doha,Hard,32,A,2007-01-01,13,104022,5.0,,Youzhny M.,R,183.0,RUS,24.5201916496,24.0,1075.0,103110,,,Bracciali D.,R,180.0,ITA,28.9746748802,65.0,560.0,7-5 6-3,3,R32,87.0,5.0,1.0,62.0,47.0,34.0,9.0,10.0,4.0,5.0,2.0,1.0,78.0,49.0,32.0,11.0,11.0,2.0,6.0
46,3,Doha,Qatar Exxon Mobil Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Murray A.,Volandri F.,17.0,38.0,1370.0,910.0,4.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.12,5.5,1.15,5.25,1.17,4.67,1.182,6.0,1.17,4.7,2007-451,Doha,Hard,32,A,2007-01-01,5,104918,4.0,,Murray A.,R,190.0,GBR,19.6331279945,17.0,1370.0,103835,,,Volandri F.,R,183.0,ITA,25.3223819302,38.0,910.0,4-6 6-2 6-4,3,R32,109.0,5.0,3.0,78.0,47.0,32.0,19.0,14.0,3.0,6.0,1.0,2.0,84.0,50.0,31.0,18.0,14.0,4.0,9.0
47,3,Doha,Qatar Exxon Mobil Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Monfils G.,Seppi A.,46.0,74.0,795.0,513.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.35,3.1,1.42,3.18,1.45,2.65,2007-451,Doha,Hard,32,A,2007-01-01,14,104792,,,Monfils G.,R,193.0,FRA,20.334017796,46.0,795.0,104312,,,Seppi A.,R,190.0,ITA,22.8610540726,74.0,513.0,6-3 6-4,3,R32,76.0,2.0,2.0,57.0,34.0,24.0,14.0,10.0,2.0,4.0,1.0,0.0,61.0,34.0,20.0,12.0,9.0,6.0,10.0
48,3,Doha,Qatar Exxon Mobil Open,2007-01-02,International,Outdoor,Hard,1st Round,3,Ljubicic I.,Gremelmayr D.,5.0,146.0,2495.0,313.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,6.5,1.11,6.25,1.1,6.75,1.1,9.02,1.13,5.5,2007-451,Doha,Hard,32,A,2007-01-02,16,103344,2.0,,Ljubicic I.,R,193.0,CRO,27.7891854894,5.0,2495.0,103823,,Q,Gremelmayr D.,L,183.0,GER,25.3771389459,146.0,313.0,6-1 6-2,3,R32,59.0,9.0,5.0,52.0,30.0,26.0,11.0,8.0,2.0,2.0,0.0,0.0,38.0,21.0,15.0,4.0,7.0,2.0,6.0
49,3,Doha,Qatar Exxon Mobil Open,2007-01-02,International,Outdoor,Hard,1st Round,3,Mirnyi M.,Wawrinka S.,59.0,30.0,680.0,950.0,5.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.55,1.5,2.45,1.5,2.9,1.476,2.65,1.45,2007-451,Doha,Hard,32,A,2007-01-02,8,103018,,,Mirnyi M.,R,196.0,BLR,29.4893908282,59.0,680.0,104527,8.0,,Wawrinka S.,R,183.0,SUI,21.7631759069,30.0,950.0,5-7 6-4 6-4,3,R32,130.0,6.0,5.0,106.0,64.0,51.0,18.0,16.0,6.0,8.0,1.0,4.0,98.0,66.0,47.0,16.0,16.0,2.0,5.0
50,3,Doha,Qatar Exxon Mobil Open,2007-01-02,International,Outdoor,Hard,1st Round,3,Luzzi F.,Melzer J.,147.0,41.0,311.0,865.0,5.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,,,2.55,1.5,2.85,1.4,2.93,1.469,2.76,1.42,2007-451,Doha,Hard,32,A,2007-01-02,3,103487,,Q,Luzzi F.,R,188.0,ITA,26.9952087611,147.0,311.0,103781,,,Melzer J.,L,183.0,AUT,25.6125941136,41.0,865.0,5-7 6-4 7-5,3,R32,152.0,8.0,7.0,127.0,72.0,59.0,21.0,17.0,11.0,13.0,9.0,2.0,110.0,73.0,49.0,21.0,17.0,4.0,7.0
51,3,Doha,Qatar Exxon Mobil Open,2007-01-02,International,Outdoor,Hard,1st Round,3,Chiudinelli M.,Cakl T.,155.0,185.0,280.0,213.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,1.55,2.4,1.44,2.67,1.51,2.81,1.52,2.45,2007-451,Doha,Hard,32,A,2007-01-02,7,103843,,Q,Chiudinelli M.,R,185.0,SUI,25.3086926762,155.0,280.0,103761,,Q,Cakl T.,R,178.0,CZE,25.6865160849,185.0,213.0,6-2 6-2,3,R32,49.0,4.0,2.0,52.0,31.0,23.0,9.0,8.0,2.0,4.0,0.0,1.0,52.0,44.0,18.0,3.0,8.0,2.0,8.0
52,3,Doha,Qatar Exxon Mobil Open,2007-01-02,International,Outdoor,Hard,1st Round,3,Bjorkman J.,Almagro N.,54.0,32.0,723.0,925.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.75,1.39,2.85,1.4,2.85,1.4,2.81,1.51,2.65,1.45,2007-451,Doha,Hard,32,A,2007-01-02,2,102035,,,Bjorkman J.,R,183.0,SWE,34.7761806982,54.0,723.0,104597,,,Almagro N.,R,183.0,ESP,21.363449692,32.0,925.0,7-5 7-5,3,R32,114.0,3.0,2.0,90.0,63.0,39.0,17.0,12.0,5.0,6.0,9.0,1.0,84.0,53.0,35.0,15.0,12.0,5.0,8.0
53,3,Doha,Qatar Exxon Mobil Open,2007-01-02,International,Outdoor,Hard,1st Round,3,Rochus O.,Grosjean S.,36.0,28.0,910.0,965.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.88,1.88,2.1,1.7,2.17,1.787,2.0,1.77,2007-451,Doha,Hard,32,A,2007-01-02,4,103694,,,Rochus O.,R,168.0,BEL,25.9520876112,36.0,910.0,103206,7.0,,Grosjean S.,R,175.0,FRA,28.5941136208,28.0,965.0,6-4 6-4,3,R32,97.0,1.0,2.0,55.0,33.0,24.0,10.0,10.0,1.0,4.0,7.0,2.0,75.0,35.0,23.0,15.0,10.0,3.0,8.0
54,3,Doha,Qatar Exxon Mobil Open,2007-01-02,International,Outdoor,Hard,1st Round,3,El Aynaoui Y.,Johansson T.,189.0,71.0,207.0,524.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.0,1.33,3.1,1.35,3.44,1.3,3.12,1.431,3.05,1.35,2007-451,Doha,Hard,32,A,2007-01-02,15,101962,,WC,El Aynaoui Y.,R,193.0,MAR,35.3045859001,189.0,207.0,102563,,,Johansson T.,R,180.0,SWE,31.7754962355,71.0,524.0,7-6(5) 7-6(1),3,R32,110.0,7.0,2.0,84.0,57.0,46.0,15.0,12.0,3.0,4.0,9.0,2.0,79.0,44.0,33.0,21.0,12.0,1.0,2.0
55,3,Doha,Qatar Exxon Mobil Open,2007-01-03,International,Outdoor,Hard,2nd Round,3,Murray A.,Rochus C.,17.0,78.0,1370.0,504.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.16,5.0,1.15,5.2,1.183,5.95,1.14,5.4,2007-451,Doha,Hard,32,A,2007-01-03,19,104918,4.0,,Murray A.,R,190.0,GBR,19.6331279945,17.0,1370.0,103294,,,Rochus C.,R,170.0,BEL,28.0465434634,78.0,504.0,6-1 6-3,3,R16,83.0,3.0,0.0,51.0,30.0,20.0,13.0,8.0,1.0,2.0,1.0,2.0,67.0,49.0,25.0,6.0,8.0,6.0,11.0
56,3,Doha,Qatar Exxon Mobil Open,2007-01-03,International,Outdoor,Hard,2nd Round,3,Mirnyi M.,Chiudinelli M.,59.0,155.0,680.0,280.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.6,2.3,1.5,2.45,1.588,2.6,1.6,2.28,2007-451,Doha,Hard,32,A,2007-01-03,20,103018,,,Mirnyi M.,R,196.0,BLR,29.4893908282,59.0,680.0,103843,,Q,Chiudinelli M.,R,185.0,SUI,25.3086926762,155.0,280.0,6-3 6-3,3,R16,83.0,1.0,4.0,63.0,43.0,33.0,7.0,9.0,3.0,4.0,1.0,1.0,69.0,38.0,19.0,17.0,9.0,5.0,9.0
57,3,Doha,Qatar Exxon Mobil Open,2007-01-03,International,Outdoor,Hard,2nd Round,3,Rochus O.,Luzzi F.,36.0,147.0,910.0,311.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.18,4.65,1.17,4.67,1.098,9.16,1.17,4.8,2007-451,Doha,Hard,32,A,2007-01-03,18,103694,,,Rochus O.,R,168.0,BEL,25.9520876112,36.0,910.0,103487,,Q,Luzzi F.,R,188.0,ITA,26.9952087611,147.0,311.0,6-1 6-0,3,R16,44.0,4.0,4.0,33.0,20.0,17.0,8.0,6.0,1.0,1.0,5.0,6.0,51.0,31.0,14.0,6.0,7.0,4.0,10.0
58,3,Doha,Qatar Exxon Mobil Open,2007-01-03,International,Outdoor,Hard,2nd Round,3,Youzhny M.,Monfils G.,24.0,46.0,1075.0,795.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.7,2.1,1.7,2.08,1.8,2.15,1.67,2.15,2007-451,Doha,Hard,32,A,2007-01-03,23,104022,5.0,,Youzhny M.,R,183.0,RUS,24.5201916496,24.0,1075.0,104792,,,Monfils G.,R,193.0,FRA,20.334017796,46.0,795.0,6-4 6-2,3,R16,64.0,1.0,1.0,50.0,43.0,30.0,5.0,9.0,1.0,2.0,1.0,2.0,63.0,49.0,25.0,6.0,9.0,3.0,7.0
59,3,Doha,Qatar Exxon Mobil Open,2007-01-03,International,Outdoor,Hard,2nd Round,3,Ljubicic I.,El Aynaoui Y.,5.0,189.0,2495.0,207.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.06,8.0,1.08,7.25,1.1,6.75,1.08,11.0,1.1,6.5,2007-451,Doha,Hard,32,A,2007-01-03,24,103344,2.0,,Ljubicic I.,R,193.0,CRO,27.7891854894,5.0,2495.0,101962,,WC,El Aynaoui Y.,R,193.0,MAR,35.3045859001,189.0,207.0,6-3 6-4,3,R16,76.0,6.0,1.0,55.0,32.0,27.0,13.0,10.0,2.0,3.0,1.0,0.0,51.0,41.0,27.0,3.0,9.0,1.0,4.0
60,3,Doha,Qatar Exxon Mobil Open,2007-01-03,International,Outdoor,Hard,2nd Round,3,Davydenko N.,Bjorkman J.,3.0,54.0,2825.0,723.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.06,8.0,1.08,7.25,1.05,7.25,1.077,11.5,1.08,7.5,2007-451,Doha,Hard,32,A,2007-01-03,17,103786,1.0,,Davydenko N.,R,178.0,RUS,25.582477755,3.0,2825.0,102035,,,Bjorkman J.,R,183.0,SWE,34.7761806982,54.0,723.0,6-4 6-3,3,R16,89.0,1.0,1.0,68.0,52.0,35.0,7.0,9.0,4.0,5.0,1.0,3.0,68.0,52.0,27.0,8.0,10.0,3.0,7.0
61,3,Doha,Qatar Exxon Mobil Open,2007-01-04,International,Outdoor,Hard,Quarterfinals,3,Ljubicic I.,Youzhny M.,5.0,24.0,2495.0,1075.0,2.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.28,3.5,1.35,3.1,1.35,3.1,1.368,3.52,1.33,3.18,2007-451,Doha,Hard,32,A,2007-01-04,28,103344,2.0,,Ljubicic I.,R,193.0,CRO,27.7891854894,5.0,2495.0,104022,5.0,,Youzhny M.,R,183.0,RUS,24.5201916496,24.0,1075.0,2-6 7-6(2) 7-6(3),3,QF,174.0,18.0,1.0,118.0,72.0,53.0,22.0,16.0,7.0,10.0,3.0,5.0,115.0,61.0,43.0,31.0,16.0,8.0,9.0
62,3,Doha,Qatar Exxon Mobil Open,2007-01-04,International,Outdoor,Hard,Quarterfinals,3,Soderling R.,Baghdatis M.,25.0,12.0,1028.0,1860.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.1,1.7,2.1,1.7,2.38,1.676,2.0,1.77,2007-451,Doha,Hard,32,A,2007-01-04,27,104417,6.0,,Soderling R.,R,193.0,SWE,22.3819301848,25.0,1028.0,104571,3.0,,Baghdatis M.,R,183.0,CYP,21.5414099932,12.0,1860.0,6-3 6-2,3,QF,57.0,4.0,1.0,51.0,36.0,32.0,8.0,9.0,3.0,3.0,3.0,0.0,44.0,28.0,17.0,7.0,8.0,3.0,6.0
63,3,Doha,Qatar Exxon Mobil Open,2007-01-04,International,Outdoor,Hard,Quarterfinals,3,Murray A.,Mirnyi M.,17.0,59.0,1370.0,680.0,2.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,1.3,3.39,1.28,3.55,1.3,3.35,1.346,3.59,1.3,3.4,2007-451,Doha,Hard,32,A,2007-01-04,26,104918,4.0,,Murray A.,R,190.0,GBR,19.6331279945,17.0,1370.0,103018,,,Mirnyi M.,R,196.0,BLR,29.4893908282,59.0,680.0,2-6 6-2 6-2,3,QF,96.0,2.0,1.0,81.0,57.0,36.0,12.0,12.0,6.0,9.0,3.0,3.0,64.0,38.0,22.0,12.0,12.0,3.0,8.0
64,3,Doha,Qatar Exxon Mobil Open,2007-01-04,International,Outdoor,Hard,Quarterfinals,3,Davydenko N.,Rochus O.,3.0,36.0,2825.0,910.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.28,3.55,1.28,3.46,1.29,4.15,1.27,3.6,2007-451,Doha,Hard,32,A,2007-01-04,25,103786,1.0,,Davydenko N.,R,178.0,RUS,25.582477755,3.0,2825.0,103694,,,Rochus O.,R,168.0,BEL,25.9520876112,36.0,910.0,6-4 6-3,3,QF,89.0,6.0,1.0,63.0,42.0,27.0,11.0,9.0,2.0,4.0,0.0,1.0,60.0,31.0,16.0,16.0,10.0,3.0,8.0
65,4,Auckland,Heineken Open,2007-01-07,International,Outdoor,Hard,1st Round,3,Vliegen K.,Tipsarevic J.,39.0,64.0,875.0,590.0,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.28,3.25,1.37,3.1,1.35,3.1,1.413,3.22,,,2007-301,Auckland,Hard,32,A,2007-01-07,10,104019,,,Vliegen K.,R,193.0,BEL,24.5475701574,39.0,875.0,104386,,,Tipsarevic J.,R,180.0,SRB,22.546201232,64.0,590.0,7-6(3) 6-0,3,R32,72.0,6.0,1.0,55.0,36.0,32.0,10.0,9.0,1.0,2.0,3.0,3.0,60.0,34.0,20.0,13.0,9.0,4.0,8.0
66,4,Auckland,Heineken Open,2007-01-08,International,Outdoor,Hard,1st Round,3,Ferrer D.,Gaudio G.,16.0,34.0,1475.0,915.0,5.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.62,1.4,2.95,1.39,2.83,1.407,3.26,1.37,3.0,2007-301,Auckland,Hard,32,A,2007-01-08,12,103970,3.0,,Ferrer D.,R,175.0,ESP,24.7693360712,16.0,1475.0,103292,,,Gaudio G.,R,175.0,ARG,28.0821355236,34.0,915.0,5-7 6-3 6-2,3,R32,148.0,1.0,4.0,107.0,64.0,43.0,18.0,14.0,9.0,13.0,0.0,8.0,104.0,56.0,35.0,18.0,15.0,10.0,17.0
67,4,Auckland,Heineken Open,2007-01-08,International,Outdoor,Hard,1st Round,3,Rochus O.,Nieminen J.,36.0,17.0,910.0,1460.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.81,2.0,1.95,1.8,1.935,1.971,1.88,1.88,2007-301,Auckland,Hard,32,A,2007-01-08,5,103694,,,Rochus O.,R,168.0,BEL,25.9712525667,36.0,910.0,103813,4.0,,Nieminen J.,L,185.0,FIN,25.4620123203,17.0,1460.0,7-6(3) 6-1,3,R32,83.0,1.0,2.0,71.0,48.0,34.0,12.0,10.0,9.0,11.0,2.0,3.0,57.0,29.0,19.0,10.0,9.0,1.0,5.0
68,4,Auckland,Heineken Open,2007-01-08,International,Outdoor,Hard,1st Round,3,Bracciali D.,Simon G.,66.0,47.0,560.0,751.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.8,2.1,1.73,2.15,1.65,2.19,1.775,2.15,1.67,2007-301,Auckland,Hard,32,A,2007-01-08,11,103110,,,Bracciali D.,R,180.0,ITA,28.9938398357,66.0,560.0,104468,,,Simon G.,R,183.0,FRA,22.0314852841,47.0,751.0,6-3 6-2,3,R32,67.0,4.0,2.0,58.0,32.0,24.0,14.0,9.0,5.0,6.0,5.0,1.0,49.0,24.0,16.0,9.0,8.0,4.0,8.0
69,4,Auckland,Heineken Open,2007-01-08,International,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Horna L.,63.0,61.0,596.0,620.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.42,2.85,1.48,2.53,1.474,2.91,1.5,2.5,2007-301,Auckland,Hard,32,A,2007-01-08,3,104259,,,Kohlschreiber P.,R,178.0,GER,23.2306639288,63.0,596.0,103632,,,Horna L.,R,180.0,PER,26.3162217659,61.0,620.0,6-4 7-5,3,R32,93.0,8.0,3.0,76.0,45.0,30.0,19.0,11.0,6.0,7.0,8.0,2.0,78.0,51.0,34.0,13.0,11.0,1.0,4.0
70,4,Auckland,Heineken Open,2007-01-08,International,Outdoor,Hard,1st Round,3,Serra F.,Lapentti N.,76.0,68.0,510.0,552.0,6.0,3.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.61,2.2,1.65,2.25,1.65,2.15,1.8,2.15,1.65,2.18,2007-301,Auckland,Hard,32,A,2007-01-08,7,103722,,,Serra F.,R,180.0,FRA,25.8590006845,76.0,510.0,102839,,WC,Lapentti N.,R,188.0,ECU,30.4038329911,68.0,552.0,6-3 1-6 6-4,3,R32,116.0,1.0,2.0,87.0,57.0,38.0,16.0,13.0,3.0,6.0,5.0,1.0,77.0,50.0,35.0,12.0,13.0,5.0,8.0
71,4,Auckland,Heineken Open,2007-01-08,International,Outdoor,Hard,1st Round,3,Martin A.,Monfils G.,60.0,59.0,641.0,645.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.19,4.0,1.25,4.25,1.2,4.13,1.292,4.1,1.22,2007-301,Auckland,Hard,32,A,2007-01-08,2,103252,,,Martin A.,R,175.0,ESP,28.386036961,60.0,641.0,104792,,WC,Monfils G.,R,193.0,FRA,20.3531827515,59.0,645.0,6-4 6-4,3,R32,73.0,3.0,1.0,60.0,35.0,28.0,15.0,10.0,0.0,0.0,4.0,6.0,75.0,41.0,30.0,13.0,10.0,4.0,6.0
72,4,Auckland,Heineken Open,2007-01-10,International,Outdoor,Hard,1st Round,3,Almagro N.,Wawrinka S.,32.0,31.0,925.0,950.0,1.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,3.0,1.33,3.1,1.37,2.75,1.42,3.31,1.398,2.85,1.4,2007-301,Auckland,Hard,32,A,2007-01-10,9,104597,,,Almagro N.,R,183.0,ESP,21.3826146475,32.0,925.0,104527,8.0,,Wawrinka S.,R,183.0,SUI,21.7823408624,31.0,950.0,1-6 6-4 6-1,3,R32,92.0,7.0,2.0,67.0,35.0,26.0,20.0,12.0,3.0,5.0,0.0,5.0,89.0,49.0,32.0,21.0,12.0,12.0,15.0
73,4,Auckland,Heineken Open,2007-01-10,International,Outdoor,Hard,1st Round,3,Ancic M.,Rosol L.,9.0,288.0,2060.0,134.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.04,9.0,1.05,10.0,,,1.04,16.78,1.04,11.0,2007-301,Auckland,Hard,32,A,2007-01-10,16,104339,2.0,,Ancic M.,R,196.0,CRO,22.7761806982,9.0,2060.0,104586,,Q,Rosol L.,R,196.0,CZE,21.4592744695,288.0,134.0,6-3 7-6(4),3,R32,105.0,9.0,1.0,76.0,41.0,35.0,15.0,11.0,5.0,7.0,1.0,6.0,86.0,45.0,28.0,20.0,10.0,6.0,9.0
74,4,Auckland,Heineken Open,2007-01-10,International,Outdoor,Hard,1st Round,3,Fish M.,Kendrick R.,45.0,90.0,776.0,458.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.0,1.42,2.85,1.4,2.8,1.442,3.06,1.42,2.77,2007-301,Auckland,Hard,32,A,2007-01-10,15,103888,,,Fish M.,R,188.0,USA,25.0814510609,45.0,776.0,103470,,Q,Kendrick R.,R,190.0,USA,27.1485284052,90.0,458.0,6-2 6-4,3,R32,70.0,3.0,2.0,64.0,28.0,21.0,19.0,9.0,3.0,4.0,5.0,4.0,61.0,30.0,20.0,12.0,9.0,3.0,7.0
75,4,Auckland,Heineken Open,2007-01-10,International,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Hrbaty D.,63.0,22.0,596.0,1183.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.2,1.65,2.12,1.67,2.32,1.704,2.1,1.7,2007-301,Auckland,Hard,32,A,2007-01-10,18,104259,,,Kohlschreiber P.,R,178.0,GER,23.2306639288,63.0,596.0,103103,5.0,,Hrbaty D.,R,183.0,SVK,29.0102669405,22.0,1183.0,6-2 6-3,3,R16,82.0,1.0,2.0,53.0,36.0,27.0,8.0,8.0,7.0,8.0,0.0,3.0,62.0,39.0,22.0,8.0,9.0,3.0,8.0
76,4,Auckland,Heineken Open,2007-01-10,International,Outdoor,Hard,2nd Round,3,Calleri A.,Serra F.,30.0,76.0,963.0,510.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.57,2.4,1.6,2.3,1.578,2.63,1.58,2.32,2007-301,Auckland,Hard,32,A,2007-01-10,20,102860,7.0,,Calleri A.,R,183.0,ARG,30.3162217659,30.0,963.0,103722,,,Serra F.,R,180.0,FRA,25.8590006845,76.0,510.0,6-4 6-1,3,R16,55.0,10.0,1.0,43.0,27.0,24.0,9.0,8.0,2.0,2.0,0.0,2.0,56.0,32.0,21.0,8.0,9.0,4.0,8.0
