,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
375,16,Zagreb,PBZ Zagreb Indoors,2008-02-27,International,Indoor,Carpet,2nd Round,3,Ljubicic I.,Zovko L.,25.0,509.0,1295.0,51.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.13,5.5,1.143,5.0,1.182,6.0,1.12,5.85,2008-2276,Zagreb,Hard,32,A,2008-02-27,17,103344,1.0,,Ljubicic I.,R,193.0,CRO,28.93908282,25.0,1295.0,103735,,WC,Zovko L.,R,190.0,CRO,26.9404517454,509.0,51.0,6-4 7-6(3),3,R16,87.0,18.0,0.0,56.0,43.0,41.0,8.0,11.0,0.0,0.0,9.0,2.0,75.0,40.0,30.0,20.0,11.0,2.0,3.0
376,16,Zagreb,PBZ Zagreb Indoors,2008-02-27,International,Indoor,Carpet,2nd Round,3,Bolelli S.,Cilic M.,66.0,45.0,545.0,742.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.0,1.22,3.35,1.3,3.5,1.286,3.8,1.323,3.55,1.28,2008-2276,Zagreb,Hard,32,A,2008-02-27,21,104620,,,Bolelli S.,R,183.0,ITA,22.3819301848,66.0,545.0,105227,5.0,,Cilic M.,R,198.0,CRO,19.40862423,45.0,742.0,6-4 6-3,3,R16,72.0,9.0,1.0,56.0,37.0,32.0,11.0,10.0,1.0,1.0,8.0,2.0,53.0,29.0,24.0,9.0,9.0,1.0,3.0
377,16,Zagreb,PBZ Zagreb Indoors,2008-02-28,International,Indoor,Carpet,Quarterfinals,3,Stakhovsky S.,Tipsarevic J.,209.0,44.0,199.0,752.0,3.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,3.5,1.28,3.35,1.3,3.5,1.286,3.96,1.307,3.5,1.29,2008-2276,Zagreb,Hard,32,A,2008-02-28,28,104660,,LL,Stakhovsky S.,R,193.0,UKR,22.135523614,209.0,199.0,104386,8.0,,Tipsarevic J.,R,180.0,SRB,23.6769336071,44.0,752.0,3-6 6-4 6-2,3,QF,108.0,7.0,4.0,90.0,54.0,39.0,18.0,14.0,5.0,7.0,5.0,3.0,68.0,38.0,31.0,14.0,13.0,0.0,3.0
378,16,Zagreb,PBZ Zagreb Indoors,2008-02-28,International,Indoor,Carpet,Quarterfinals,3,Ljubicic I.,Gabashvili T.,25.0,125.0,1295.0,354.0,6.0,2.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.25,1.35,3.1,1.364,3.0,1.372,3.49,1.35,3.1,2008-2276,Zagreb,Hard,32,A,2008-02-28,25,103344,1.0,,Ljubicic I.,R,193.0,CRO,28.93908282,25.0,1295.0,104559,,,Gabashvili T.,R,188.0,RUS,22.7597535934,125.0,354.0,6-2 6-7(5) 6-3,3,QF,125.0,19.0,1.0,91.0,60.0,51.0,17.0,15.0,2.0,2.0,3.0,2.0,88.0,52.0,37.0,20.0,14.0,3.0,6.0
379,16,Zagreb,PBZ Zagreb Indoors,2008-02-28,International,Indoor,Carpet,Quarterfinals,3,Ancic M.,Haase R.,92.0,79.0,455.0,503.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.39,1.3,3.35,1.333,3.25,1.368,3.52,1.33,3.2,2008-2276,Zagreb,Hard,32,A,2008-02-28,26,104339,,,Ancic M.,R,196.0,CRO,23.9069130732,92.0,455.0,104898,,,Haase R.,R,190.0,NED,20.8898015058,79.0,503.0,6-3 3-6 6-3,3,QF,107.0,13.0,2.0,76.0,48.0,37.0,18.0,14.0,2.0,4.0,5.0,1.0,77.0,50.0,33.0,15.0,13.0,2.0,5.0
380,16,Zagreb,PBZ Zagreb Indoors,2008-02-28,International,Indoor,Carpet,Quarterfinals,3,Bolelli S.,Rochus O.,66.0,62.0,545.0,561.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.85,1.85,2.0,1.727,1.87,2.05,1.96,1.8,2008-2276,Zagreb,Hard,32,A,2008-02-28,27,104620,,,Bolelli S.,R,183.0,ITA,22.3819301848,66.0,545.0,103694,,,Rochus O.,R,168.0,BEL,27.1019849418,62.0,561.0,7-6(5) 6-4,3,QF,92.0,4.0,0.0,74.0,54.0,38.0,12.0,11.0,4.0,5.0,4.0,2.0,59.0,38.0,26.0,14.0,11.0,0.0,2.0
381,17,Dubai ,Dubai Tennis Championships,2008-03-03,International Gold,Outdoor,Hard,1st Round,3,Andreev I.,Minar J.,34.0,197.0,945.0,207.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.23,3.89,1.16,4.5,1.244,4.69,1.22,4.1,2008-495,Dubai,Hard,32,A,2008-03-03,10,104214,,,Andreev I.,R,185.0,RUS,24.6379192334,34.0,945.0,103748,,Q,Minar J.,R,,CZE,26.8993839836,197.0,207.0,6-3 6-4,3,R32,66.0,7.0,3.0,55.0,31.0,24.0,17.0,10.0,2.0,2.0,2.0,2.0,48.0,42.0,30.0,2.0,9.0,1.0,3.0
382,17,Dubai ,Dubai Tennis Championships,2008-03-03,International Gold,Outdoor,Hard,1st Round,3,Santoro F.,Youzhny M.,47.0,12.0,705.0,1515.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.33,1.2,4.0,1.22,4.333,1.2,4.9,1.233,4.6,1.18,2008-495,Dubai,Hard,32,A,2008-03-03,11,102148,,,Santoro F.,R,178.0,FRA,35.2306639288,47.0,705.0,104022,,,Youzhny M.,R,183.0,RUS,25.6892539357,12.0,1515.0,6-3 6-4,3,R32,83.0,6.0,1.0,55.0,32.0,25.0,15.0,10.0,3.0,4.0,1.0,4.0,61.0,32.0,23.0,12.0,9.0,5.0,8.0
383,17,Dubai ,Dubai Tennis Championships,2008-03-03,International Gold,Outdoor,Hard,1st Round,3,Hernych J.,Wawrinka S.,188.0,33.0,218.0,955.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,5.0,1.14,4.5,1.2,4.333,1.2,5.14,1.22,4.6,1.18,2008-495,Dubai,Hard,32,A,2008-03-03,3,103401,,Q,Hernych J.,R,190.0,CZE,28.6570841889,188.0,218.0,104527,,,Wawrinka S.,R,183.0,SUI,22.932238193,33.0,955.0,6-4 6-4,3,R32,89.0,0.0,0.0,61.0,45.0,28.0,10.0,10.0,0.0,2.0,10.0,3.0,60.0,38.0,23.0,10.0,10.0,1.0,5.0
384,17,Dubai ,Dubai Tennis Championships,2008-03-03,International Gold,Outdoor,Hard,1st Round,3,Ferrer D.,Haas T.,4.0,35.0,2695.0,925.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.37,2.92,1.4,2.75,1.444,3.05,1.35,3.1,2008-495,Dubai,Hard,32,A,2008-03-03,5,103970,4.0,,Ferrer D.,R,175.0,ESP,25.9192334018,4.0,2695.0,103163,,,Haas T.,R,188.0,GER,29.916495551,35.0,925.0,6-3 6-0,3,R32,81.0,0.0,2.0,53.0,33.0,21.0,11.0,7.0,1.0,2.0,4.0,6.0,67.0,35.0,19.0,10.0,8.0,4.0,10.0
385,17,Dubai ,Dubai Tennis Championships,2008-03-03,International Gold,Outdoor,Hard,1st Round,3,Verdasco F.,Schuettler R.,30.0,88.0,1050.0,474.0,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.25,3.75,1.21,4.06,1.286,3.5,1.31,3.93,1.26,3.7,2008-495,Dubai,Hard,32,A,2008-03-03,2,104269,,,Verdasco F.,L,188.0,ESP,24.2984257358,30.0,1050.0,102783,,WC,Schuettler R.,R,180.0,GER,31.8548939083,88.0,474.0,7-6(7) 4-6 6-1,3,R32,115.0,12.0,1.0,95.0,69.0,52.0,15.0,15.0,4.0,6.0,4.0,5.0,86.0,51.0,38.0,19.0,14.0,0.0,3.0
386,17,Dubai ,Dubai Tennis Championships,2008-03-03,International Gold,Outdoor,Hard,1st Round,3,Murray A.,Federer R.,11.0,1.0,1625.0,6330.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,4.0,1.22,3.75,1.25,4.333,1.2,4.64,1.248,3.85,1.25,2008-495,Dubai,Hard,32,A,2008-03-03,1,104918,,,Murray A.,R,190.0,GBR,20.8021902806,11.0,1625.0,103819,1.0,,Federer R.,R,185.0,SUI,26.5681040383,1.0,6330.0,6-7(6) 6-3 6-4,3,R32,115.0,10.0,3.0,96.0,53.0,48.0,25.0,16.0,0.0,0.0,6.0,2.0,88.0,58.0,44.0,18.0,15.0,2.0,4.0
387,17,Dubai ,Dubai Tennis Championships,2008-03-03,International Gold,Outdoor,Hard,1st Round,3,Gasquet R.,Tursunov D.,8.0,36.0,1885.0,925.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.533,2.375,1.581,2.62,1.54,2.42,2008-495,Dubai,Hard,32,A,2008-03-03,9,104755,7.0,,Gasquet R.,R,185.0,FRA,21.7084188912,8.0,1885.0,104098,,,Tursunov D.,R,185.0,RUS,25.2238193018,36.0,925.0,6-4 6-4,3,R32,66.0,11.0,3.0,58.0,37.0,31.0,10.0,10.0,5.0,6.0,4.0,2.0,52.0,27.0,21.0,11.0,10.0,2.0,5.0
388,17,Dubai ,Dubai Tennis Championships,2008-03-04,International Gold,Outdoor,Hard,1st Round,3,Berdych T.,Monfils G.,10.0,52.0,1685.0,642.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.25,3.75,1.286,3.5,1.297,4.07,1.26,3.7,2008-495,Dubai,Hard,32,A,2008-03-04,8,104607,8.0,,Berdych T.,R,196.0,CZE,22.4585900068,10.0,1685.0,104792,,,Monfils G.,R,193.0,FRA,21.5030800821,52.0,642.0,6-3 6-2,3,R32,53.0,5.0,1.0,45.0,27.0,20.0,16.0,9.0,0.0,0.0,8.0,1.0,40.0,26.0,17.0,6.0,8.0,2.0,5.0
389,17,Dubai ,Dubai Tennis Championships,2008-03-04,International Gold,Outdoor,Hard,1st Round,3,Rochus O.,Nieminen J.,71.0,26.0,526.0,1240.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.3,1.6,2.625,1.444,2.5,1.625,2.46,1.52,2008-495,Dubai,Hard,32,A,2008-03-04,6,103694,,,Rochus O.,R,168.0,BEL,27.1211498973,71.0,526.0,103813,,,Nieminen J.,L,185.0,FIN,26.6119096509,26.0,1240.0,6-1 6-2,3,R32,55.0,1.0,0.0,44.0,24.0,18.0,15.0,8.0,3.0,3.0,3.0,3.0,38.0,21.0,10.0,7.0,7.0,3.0,7.0
390,17,Dubai ,Dubai Tennis Championships,2008-03-04,International Gold,Outdoor,Hard,1st Round,3,Lopez F.,Tipsarevic J.,41.0,40.0,785.0,792.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.15,1.65,2.1,1.66,2.12,1.82,2.06,1.73,2008-495,Dubai,Hard,32,A,2008-03-04,7,103852,,,Lopez F.,L,188.0,ESP,26.4503764545,41.0,785.0,104386,,,Tipsarevic J.,R,180.0,SRB,23.6960985626,40.0,792.0,6-3 4-6 6-4,3,R32,109.0,19.0,6.0,98.0,45.0,42.0,24.0,15.0,1.0,2.0,8.0,2.0,68.0,32.0,25.0,25.0,14.0,2.0,4.0
391,17,Dubai ,Dubai Tennis Championships,2008-03-04,International Gold,Outdoor,Hard,1st Round,3,Nadal R.,Kohlschreiber P.,2.0,27.0,5930.0,1155.0,3.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.28,3.5,1.32,3.22,1.286,3.5,1.382,3.42,1.35,3.1,2008-495,Dubai,Hard,32,A,2008-03-04,16,104745,2.0,,Nadal R.,L,185.0,ESP,21.749486653,2.0,5930.0,104259,,,Kohlschreiber P.,R,178.0,GER,24.3805612594,27.0,1155.0,3-6 6-1 6-4,3,R32,143.0,5.0,2.0,89.0,66.0,42.0,12.0,13.0,7.0,10.0,12.0,2.0,93.0,53.0,34.0,16.0,13.0,8.0,13.0
392,17,Dubai ,Dubai Tennis Championships,2008-03-04,International Gold,Outdoor,Hard,1st Round,3,Djokovic N.,Cilic M.,3.0,45.0,5010.0,752.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.17,4.67,1.167,4.5,1.19,5.77,1.17,4.8,2008-495,Dubai,Hard,32,A,2008-03-04,12,104925,3.0,,Djokovic N.,R,188.0,SRB,20.7830253251,3.0,5010.0,105227,,,Cilic M.,R,198.0,CRO,19.4277891855,45.0,752.0,6-4 6-3,3,R32,78.0,5.0,2.0,51.0,34.0,27.0,11.0,9.0,0.0,0.0,2.0,4.0,64.0,28.0,19.0,17.0,10.0,2.0,5.0
393,17,Dubai ,Dubai Tennis Championships,2008-03-05,International Gold,Outdoor,Hard,2nd Round,3,Murray A.,Verdasco F.,11.0,30.0,1625.0,1050.0,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.14,5.0,1.17,4.67,1.167,4.5,1.182,6.0,1.16,5.0,2008-495,Dubai,Hard,32,A,2008-03-05,17,104918,,,Murray A.,R,190.0,GBR,20.8021902806,11.0,1625.0,104269,,,Verdasco F.,L,188.0,ESP,24.2984257358,30.0,1050.0,6-3 3-6 7-6(5),3,R16,144.0,4.0,1.0,99.0,54.0,41.0,21.0,15.0,6.0,9.0,5.0,4.0,96.0,59.0,41.0,22.0,15.0,6.0,9.0
394,17,Dubai ,Dubai Tennis Championships,2008-03-05,International Gold,Outdoor,Hard,2nd Round,3,Davydenko N.,Hernych J.,5.0,188.0,2640.0,218.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.15,4.9,1.143,5.0,1.23,4.95,1.16,5.0,2008-495,Dubai,Hard,32,A,2008-03-05,18,103786,5.0,,Davydenko N.,R,178.0,RUS,26.7515400411,5.0,2640.0,103401,,Q,Hernych J.,R,190.0,CZE,28.6570841889,188.0,218.0,6-1 6-4,3,R16,73.0,0.0,2.0,55.0,34.0,23.0,12.0,9.0,3.0,5.0,0.0,1.0,46.0,23.0,10.0,10.0,8.0,1.0,6.0
395,17,Dubai ,Dubai Tennis Championships,2008-03-05,International Gold,Outdoor,Hard,2nd Round,3,Lopez F.,Berdych T.,41.0,10.0,785.0,1685.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.87,1.38,2.75,1.4,2.75,1.4,3.03,1.448,2.8,1.42,2008-495,Dubai,Hard,32,A,2008-03-05,20,103852,,,Lopez F.,L,188.0,ESP,26.4503764545,41.0,785.0,104607,8.0,,Berdych T.,R,196.0,CZE,22.4585900068,10.0,1685.0,6-2 7-5,3,R16,71.0,10.0,1.0,54.0,31.0,26.0,15.0,10.0,2.0,3.0,1.0,2.0,56.0,32.0,19.0,11.0,10.0,1.0,5.0
396,17,Dubai ,Dubai Tennis Championships,2008-03-05,International Gold,Outdoor,Hard,2nd Round,3,Ferrer D.,Rochus O.,4.0,71.0,2695.0,526.0,3.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.16,4.5,1.22,4.0,1.222,4.0,1.227,5.0,1.17,4.8,2008-495,Dubai,Hard,32,A,2008-03-05,19,103970,4.0,,Ferrer D.,R,175.0,ESP,25.9192334018,4.0,2695.0,103694,,,Rochus O.,R,168.0,BEL,27.1211498973,71.0,526.0,3-6 7-5 6-1,3,R16,152.0,6.0,2.0,98.0,69.0,52.0,11.0,14.0,7.0,9.0,0.0,2.0,89.0,53.0,34.0,19.0,14.0,1.0,5.0
397,17,Dubai ,Dubai Tennis Championships,2008-03-05,International Gold,Outdoor,Hard,2nd Round,3,Nadal R.,Ledovskikh M.,2.0,171.0,5930.0,247.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.01,13.0,1.04,9.35,1.02,11.0,1.042,20.0,1.02,15.0,2008-495,Dubai,Hard,32,A,2008-03-05,24,104745,2.0,,Nadal R.,L,185.0,ESP,21.749486653,2.0,5930.0,104783,,Q,Ledovskikh M.,R,188.0,RUS,21.568788501,171.0,247.0,6-4 6-0,3,R16,71.0,5.0,1.0,41.0,29.0,24.0,9.0,8.0,0.0,0.0,8.0,3.0,61.0,37.0,23.0,7.0,8.0,6.0,10.0
398,17,Dubai ,Dubai Tennis Championships,2008-03-05,International Gold,Outdoor,Hard,2nd Round,3,Andreev I.,Gasquet R.,34.0,8.0,945.0,1885.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.5,1.28,3.35,1.3,3.4,1.3,3.94,1.309,3.9,1.24,2008-495,Dubai,Hard,32,A,2008-03-05,21,104214,,,Andreev I.,R,185.0,RUS,24.6379192334,34.0,945.0,104755,7.0,,Gasquet R.,R,185.0,FRA,21.7084188912,8.0,1885.0,6-3 6-4,3,R16,77.0,2.0,0.0,51.0,36.0,30.0,12.0,10.0,1.0,1.0,1.0,3.0,69.0,42.0,34.0,7.0,9.0,3.0,5.0
399,17,Dubai ,Dubai Tennis Championships,2008-03-05,International Gold,Outdoor,Hard,2nd Round,3,Djokovic N.,Santoro F.,3.0,47.0,5010.0,705.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.1,6.5,1.1,6.25,1.1,6.5,1.125,8.2,1.08,7.5,2008-495,Dubai,Hard,32,A,2008-03-05,22,104925,3.0,,Djokovic N.,R,188.0,SRB,20.7830253251,3.0,5010.0,102148,,,Santoro F.,R,178.0,FRA,35.2306639288,47.0,705.0,6-3 7-6(3),3,R16,96.0,9.0,1.0,62.0,41.0,34.0,16.0,11.0,3.0,4.0,2.0,1.0,73.0,37.0,26.0,20.0,10.0,4.0,6.0
400,17,Dubai ,Dubai Tennis Championships,2008-03-06,International Gold,Outdoor,Hard,Quarterfinals,3,Lopez F.,Ferrer D.,41.0,4.0,785.0,2695.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.87,1.38,2.53,1.48,2.75,1.4,2.75,1.541,2.44,1.53,2008-495,Dubai,Hard,32,A,2008-03-06,26,103852,,,Lopez F.,L,188.0,ESP,26.4503764545,41.0,785.0,103970,4.0,,Ferrer D.,R,175.0,ESP,25.9192334018,4.0,2695.0,6-4 6-3,3,QF,71.0,10.0,2.0,65.0,44.0,34.0,7.0,10.0,4.0,6.0,1.0,1.0,50.0,30.0,17.0,8.0,9.0,3.0,7.0
401,17,Dubai ,Dubai Tennis Championships,2008-03-06,International Gold,Outdoor,Hard,Quarterfinals,3,Davydenko N.,Murray A.,5.0,11.0,2640.0,1625.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.2,1.63,2.5,1.5,2.52,1.617,2.4,1.55,2008-495,Dubai,Hard,32,A,2008-03-06,25,103786,5.0,,Davydenko N.,R,178.0,RUS,26.7515400411,5.0,2640.0,104918,,,Murray A.,R,190.0,GBR,20.8021902806,11.0,1625.0,7-5 6-4,3,QF,104.0,1.0,4.0,73.0,57.0,39.0,9.0,11.0,5.0,6.0,6.0,1.0,73.0,45.0,33.0,11.0,11.0,3.0,6.0
402,17,Dubai ,Dubai Tennis Championships,2008-03-06,International Gold,Outdoor,Hard,Quarterfinals,3,Roddick A.,Nadal R.,6.0,2.0,2140.0,5930.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.28,1.58,2.25,1.571,2.44,1.649,2.2,1.64,2008-495,Dubai,Hard,32,A,2008-03-06,28,104053,6.0,,Roddick A.,R,188.0,USA,25.5085557837,6.0,2140.0,104745,2.0,,Nadal R.,L,185.0,ESP,21.749486653,2.0,5930.0,7-6(5) 6-2,3,QF,108.0,17.0,1.0,71.0,48.0,38.0,13.0,10.0,6.0,6.0,2.0,2.0,77.0,58.0,39.0,9.0,10.0,7.0,9.0
403,17,Dubai ,Dubai Tennis Championships,2008-03-06,International Gold,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Andreev I.,3.0,34.0,5010.0,945.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.13,5.34,1.167,4.5,1.174,6.25,1.12,5.85,2008-495,Dubai,Hard,32,A,2008-03-06,27,104925,3.0,,Djokovic N.,R,188.0,SRB,20.7830253251,3.0,5010.0,104214,,,Andreev I.,R,185.0,RUS,24.6379192334,34.0,945.0,6-2 6-1,3,QF,56.0,1.0,1.0,38.0,24.0,19.0,10.0,7.0,2.0,2.0,1.0,1.0,44.0,34.0,16.0,3.0,8.0,1.0,6.0
404,18,Las Vegas,Channel Open,2008-03-03,International,Outdoor,Hard,1st Round,3,Canas G.,Johansson T.,20.0,58.0,1418.0,593.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,2.0,1.76,1.72,2.0,1.98,1.926,1.94,1.82,2008-433,Las Vegas,Hard,32,A,2008-03-03,12,103084,4.0,,Canas G.,R,185.0,ARG,30.2696783025,20.0,1418.0,102563,,,Johansson T.,R,180.0,SWE,32.9445585216,58.0,593.0,6-3 7-6(3),3,R32,95.0,3.0,4.0,72.0,39.0,32.0,19.0,11.0,0.0,1.0,4.0,1.0,62.0,33.0,24.0,16.0,10.0,3.0,5.0
405,18,Las Vegas,Channel Open,2008-03-03,International,Outdoor,Hard,1st Round,3,Kiefer N.,Becker B.,48.0,106.0,690.0,416.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.42,2.75,1.66,2.1,1.481,2.88,1.45,2.67,2008-433,Las Vegas,Hard,32,A,2008-03-03,13,103017,8.0,,Kiefer N.,R,183.0,GER,30.6611909651,48.0,690.0,103794,,,Becker B.,R,178.0,GER,26.71321013,106.0,416.0,6-4 6-3,3,R32,80.0,8.0,6.0,68.0,39.0,25.0,15.0,10.0,7.0,10.0,4.0,4.0,52.0,20.0,15.0,12.0,9.0,4.0,9.0
406,18,Las Vegas,Channel Open,2008-03-03,International,Outdoor,Hard,1st Round,3,Querrey S.,Grosjean S.,66.0,50.0,543.0,661.0,6.0,2.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.66,2.25,1.6,2.1,1.66,2.31,1.709,2.34,1.57,2008-433,Las Vegas,Hard,32,A,2008-03-03,14,105023,,,Querrey S.,R,198.0,USA,20.4052019165,66.0,543.0,103206,,,Grosjean S.,R,175.0,FRA,29.7631759069,50.0,661.0,6-2 4-6 7-6(8),3,R32,125.0,9.0,7.0,102.0,53.0,42.0,26.0,15.0,4.0,7.0,0.0,1.0,109.0,45.0,32.0,36.0,15.0,4.0,8.0
407,18,Las Vegas,Channel Open,2008-03-03,International,Outdoor,Hard,1st Round,3,Korolev E.,Roitman S.,100.0,77.0,427.0,507.0,6.0,4.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,2.75,1.4,2.85,1.44,2.62,1.4,3.3,1.37,3.0,2008-433,Las Vegas,Hard,32,A,2008-03-03,2,105095,,,Korolev E.,R,185.0,KAZ,20.0492813142,100.0,427.0,103373,,,Roitman S.,R,185.0,ARG,28.7994524298,77.0,507.0,6-4 4-6 6-3,3,R32,110.0,6.0,9.0,97.0,55.0,42.0,17.0,15.0,5.0,8.0,2.0,6.0,86.0,59.0,37.0,14.0,14.0,1.0,5.0
408,18,Las Vegas,Channel Open,2008-03-04,International,Outdoor,Hard,1st Round,3,Ginepri R.,Malisse X.,111.0,349.0,395.0,95.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.1,1.67,2.12,1.66,2.1,1.806,2.14,1.6,2.28,2008-433,Las Vegas,Hard,32,A,2008-03-04,6,104068,,WC,Ginepri R.,R,183.0,USA,25.4045174538,111.0,395.0,103598,,,Malisse X.,R,185.0,BEL,27.6221765914,349.0,95.0,2-6 6-3 6-4,3,R32,117.0,2.0,2.0,109.0,63.0,43.0,19.0,14.0,12.0,16.0,6.0,4.0,84.0,43.0,31.0,17.0,13.0,6.0,10.0
409,18,Las Vegas,Channel Open,2008-03-04,International,Outdoor,Hard,1st Round,3,Hewitt L.,Safin M.,24.0,87.0,1300.0,475.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.57,2.25,1.641,2.46,1.57,2.34,2008-433,Las Vegas,Hard,32,A,2008-03-04,16,103720,2.0,,Hewitt L.,R,180.0,AUS,27.0198494182,24.0,1300.0,103498,,WC,Safin M.,R,193.0,RUS,28.0985626283,87.0,475.0,6-2 6-1,3,R32,57.0,7.0,2.0,46.0,23.0,19.0,15.0,8.0,2.0,2.0,3.0,3.0,42.0,20.0,8.0,11.0,7.0,2.0,6.0
410,18,Las Vegas,Channel Open,2008-03-04,International,Outdoor,Hard,1st Round,3,Guccione C.,Hanescu V.,70.0,68.0,529.0,531.0,6.0,2.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.38,2.87,1.45,2.55,,,1.435,3.1,1.36,3.05,2008-433,Las Vegas,Hard,32,A,2008-03-04,11,104589,,Q,Guccione C.,L,201.0,AUS,22.5927446954,70.0,529.0,103812,,,Hanescu V.,R,198.0,ROU,26.6173853525,68.0,531.0,6-2 4-6 7-6(5),3,R32,98.0,12.0,2.0,85.0,46.0,41.0,23.0,15.0,1.0,2.0,10.0,1.0,81.0,61.0,46.0,13.0,15.0,1.0,3.0
411,18,Las Vegas,Channel Open,2008-03-04,International,Outdoor,Hard,1st Round,3,Luczak P.,Zverev M.,72.0,76.0,525.0,509.0,6.0,2.0,1.0,0.0,,,,,,,1.0,0.0,Retired,2.0,1.72,2.15,1.65,,,1.98,1.926,2.03,1.75,2008-433,Las Vegas,Hard,32,A,2008-03-04,8,103429,,Q,Luczak P.,R,183.0,AUS,28.5065023956,72.0,525.0,104999,,LL,Zverev M.,L,190.0,GER,20.5311430527,76.0,509.0,6-2 1-0 RET,3,R32,27.0,4.0,0.0,19.0,12.0,11.0,5.0,4.0,0.0,0.0,2.0,1.0,31.0,20.0,10.0,4.0,5.0,3.0,6.0
412,18,Las Vegas,Channel Open,2008-03-04,International,Outdoor,Hard,1st Round,3,Benneteau J.,Bjorkman J.,61.0,57.0,584.0,595.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.48,2.53,1.44,2.62,1.568,2.66,1.48,2.57,2008-433,Las Vegas,Hard,32,A,2008-03-04,15,103898,,,Benneteau J.,R,185.0,FRA,26.2012320329,61.0,584.0,102035,,,Bjorkman J.,R,183.0,SWE,35.9452429843,57.0,595.0,6-4 7-6(4),3,R32,93.0,6.0,5.0,73.0,46.0,34.0,15.0,11.0,2.0,4.0,4.0,3.0,66.0,33.0,22.0,18.0,11.0,1.0,4.0
