,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
504,23,Monte Carlo,Monte Carlo Masters,2014-04-15,Masters 1000,Outdoor,Clay,1st Round,3,Monfils G.,Anderson K.,24,19.0,1555,1835.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.44,2.62,1.52,2.73,1.5,2.63,1.52,2.88,1.45,2.69,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-15,22,104792,,,Monfils G.,R,193.0,FRA,27.6167008898,24.0,1555.0,104731,14.0,,Anderson K.,R,203.0,RSA,27.9069130732,19.0,1835.0,6-4 7-6(4),3,R64,92.0,7.0,0.0,61.0,36.0,31.0,18.0,11.0,0.0,0.0,6.0,2.0,82.0,54.0,35.0,18.0,11.0,6.0,7.0
505,23,Monte Carlo,Monte Carlo Masters,2014-04-15,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Montanes A.,2,57.0,11680,810.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.01,21.0,1.02,12.0,1.02,13.0,1.02,26.0,1.03,13.0,1.03,26.0,1.02,14.95,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-15,40,104925,2.0,,Djokovic N.,R,188.0,SRB,26.8966461328,2.0,11680.0,103656,,Q,Montanes A.,R,175.0,ESP,33.3798767967,57.0,810.0,6-1 6-0,3,R32,45.0,5.0,0.0,41.0,29.0,24.0,7.0,7.0,4.0,4.0,0.0,1.0,37.0,21.0,7.0,6.0,6.0,7.0,12.0
506,23,Monte Carlo,Monte Carlo Masters,2014-04-15,Masters 1000,Outdoor,Clay,2nd Round,3,Ferrer D.,Chardy J.,6,48.0,4640,970.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.08,7.5,1.1,6.5,1.11,8.36,1.1,7.0,1.11,8.5,1.09,7.2,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-15,28,103970,6.0,,Ferrer D.,R,175.0,ESP,32.0328542094,6.0,4640.0,104871,,,Chardy J.,R,188.0,FRA,27.1676933607,48.0,970.0,6-3 6-0,3,R32,66.0,0.0,3.0,45.0,29.0,25.0,8.0,8.0,0.0,1.0,0.0,5.0,46.0,15.0,5.0,15.0,7.0,4.0,9.0
507,23,Monte Carlo,Monte Carlo Masters,2014-04-15,Masters 1000,Outdoor,Clay,2nd Round,3,Berdych T.,Tursunov D.,5,33.0,4720,1200.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.07,8.0,1.07,7.5,1.09,9.16,1.08,7.5,1.1,10.0,1.07,8.32,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-15,37,104607,5.0,,Berdych T.,R,196.0,CZE,28.5722108145,5.0,4720.0,104098,,,Tursunov D.,R,185.0,RUS,31.3374401095,33.0,1200.0,7-5 6-4,3,R32,101.0,7.0,3.0,58.0,37.0,29.0,12.0,11.0,4.0,6.0,1.0,6.0,86.0,59.0,35.0,13.0,11.0,5.0,9.0
508,23,Monte Carlo,Monte Carlo Masters,2014-04-16,Masters 1000,Outdoor,Clay,2nd Round,3,Rosol L.,Llodra M.,47,147.0,971,381.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.83,1.83,2.0,1.8,1.83,1.83,1.94,1.96,1.8,2.0,2.0,2.05,1.87,1.89,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-16,35,104586,,,Rosol L.,R,196.0,CZE,28.7227926078,47.0,971.0,103566,,Q,Llodra M.,L,190.0,FRA,33.9055441478,147.0,381.0,6-4 6-4,3,R32,62.0,7.0,2.0,56.0,38.0,29.0,11.0,10.0,3.0,4.0,2.0,1.0,61.0,41.0,28.0,8.0,10.0,4.0,7.0
509,23,Monte Carlo,Monte Carlo Masters,2014-04-16,Masters 1000,Outdoor,Clay,2nd Round,3,Seppi A.,Andujar P.,35,36.0,1150,1116.0,7.0,6.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.72,2.0,1.75,2.05,1.83,1.83,1.88,2.02,1.73,2.1,1.93,2.15,1.77,2.01,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-16,26,104312,,,Seppi A.,R,190.0,ITA,30.1437371663,35.0,1150.0,104665,,,Andujar P.,R,180.0,ESP,28.2217659138,36.0,1116.0,7-6(5) 5-7 6-4,3,R32,169.0,10.0,1.0,122.0,64.0,45.0,31.0,17.0,12.0,15.0,5.0,2.0,112.0,82.0,53.0,16.0,17.0,6.0,9.0
510,23,Monte Carlo,Monte Carlo Masters,2014-04-16,Masters 1000,Outdoor,Clay,2nd Round,3,Federer R.,Stepanek R.,4,41.0,5355,1040.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.06,8.5,1.07,7.5,1.12,7.41,1.1,7.0,1.13,9.0,1.09,7.15,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-16,36,103819,4.0,,Federer R.,R,185.0,SUI,32.681724846,4.0,5355.0,103285,,,Stepanek R.,R,185.0,CZE,35.3785078713,41.0,1040.0,6-1 6-2,3,R32,52.0,2.0,1.0,42.0,33.0,29.0,4.0,8.0,2.0,2.0,0.0,5.0,41.0,25.0,14.0,7.0,7.0,0.0,4.0
511,23,Monte Carlo,Monte Carlo Masters,2014-04-16,Masters 1000,Outdoor,Clay,2nd Round,3,Robredo T.,Benneteau J.,18,51.0,1890,935.0,4.0,6.0,6.0,0.0,6.0,1.0,,,,,2.0,1.0,Completed,1.2,4.33,1.22,4.0,1.22,4.0,1.24,4.65,1.22,4.0,1.25,4.65,1.22,4.13,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-16,31,103990,11.0,,Robredo T.,R,180.0,ESP,31.9534565366,18.0,1890.0,103898,,,Benneteau J.,R,185.0,FRA,32.3148528405,51.0,935.0,4-6 6-0 6-1,3,R32,92.0,4.0,0.0,65.0,46.0,32.0,14.0,12.0,5.0,7.0,1.0,0.0,70.0,57.0,29.0,5.0,11.0,6.0,12.0
512,23,Monte Carlo,Monte Carlo Masters,2014-04-16,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,Gabashvili T.,1,58.0,13730,779.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.005,29.0,1.01,13.0,1.0,21.0,1.01,61.0,1.01,21.0,1.01,61.0,1.01,24.31,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-16,25,104745,1.0,,Nadal R.,L,185.0,ESP,27.8631074606,1.0,13730.0,104559,,Q,Gabashvili T.,R,188.0,RUS,28.8925393566,58.0,779.0,6-4 6-1,3,R32,73.0,2.0,0.0,52.0,39.0,31.0,3.0,9.0,2.0,4.0,1.0,2.0,42.0,21.0,10.0,6.0,8.0,0.0,5.0
513,23,Monte Carlo,Monte Carlo Masters,2014-04-16,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Ramos A.,14,101.0,2130,569.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.31,3.83,1.25,3.75,1.31,4.1,1.26,3.73,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-16,27,105777,12.0,,Dimitrov G.,R,188.0,BUL,22.9130732375,14.0,2130.0,105077,,Q,Ramos A.,L,188.0,ESP,26.2395619439,101.0,569.0,4-6 6-3 6-4,3,R32,121.0,8.0,2.0,76.0,48.0,42.0,17.0,15.0,0.0,1.0,3.0,1.0,83.0,53.0,35.0,19.0,14.0,3.0,5.0
514,23,Monte Carlo,Monte Carlo Masters,2014-04-16,Masters 1000,Outdoor,Clay,2nd Round,3,Almagro N.,Mahut N.,20,40.0,1750,1042.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.11,6.0,1.12,5.5,1.13,7.45,1.1,7.0,1.14,7.45,1.12,6.26,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-16,30,104597,15.0,,Almagro N.,R,183.0,ESP,28.6461327858,20.0,1750.0,103917,,,Mahut N.,R,190.0,FRA,32.2272416153,40.0,1042.0,7-6(3) 6-3,3,R32,96.0,7.0,1.0,86.0,51.0,41.0,18.0,11.0,4.0,4.0,2.0,1.0,66.0,42.0,32.0,10.0,10.0,1.0,2.0
515,23,Monte Carlo,Monte Carlo Masters,2014-04-16,Masters 1000,Outdoor,Clay,2nd Round,3,Wawrinka S.,Cilic M.,3,27.0,5760,1330.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.48,2.6,1.44,2.62,1.52,2.72,1.53,2.5,1.54,2.75,1.48,2.6,2014-410,Monte Carlo Masters,Clay,56,M,2014-04-16,29,104527,3.0,,Wawrinka S.,R,183.0,SUI,29.0458590007,3.0,5760.0,105227,,,Cilic M.,R,198.0,CRO,25.5414099932,27.0,1330.0,6-0 6-2,3,R32,46.0,3.0,1.0,34.0,23.0,18.0,10.0,7.0,0.0,0.0,0.0,1.0,36.0,17.0,12.0,3.0,7.0,2.0,7.0
516,24,Barcelona,Open Banco Sabadell ,2014-04-21,ATP500,Outdoor,Clay,1st Round,3,Gabashvili T.,Przysiezny M.,55,77.0,833,637.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.24,4.55,1.25,3.75,1.28,4.55,1.24,3.92,2014-425,Barcelona,Clay,48,A,2014-04-21,16,104559,,,Gabashvili T.,R,188.0,RUS,28.9117043121,55.0,833.0,104308,,,Przysiezny M.,R,185.0,POL,30.1765913758,77.0,637.0,6-3 6-4,3,R64,71.0,5.0,1.0,58.0,42.0,34.0,9.0,10.0,4.0,5.0,3.0,0.0,54.0,30.0,20.0,13.0,9.0,2.0,5.0
517,24,Barcelona,Open Banco Sabadell ,2014-04-21,ATP500,Outdoor,Clay,1st Round,3,Giraldo S.,Sijsling I.,65,56.0,703,831.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.4,1.29,3.5,1.35,3.46,1.29,3.5,1.4,3.5,1.31,3.33,2014-425,Barcelona,Clay,48,A,2014-04-21,5,105053,,,Giraldo S.,R,188.0,COL,26.3983572895,65.0,703.0,104997,,,Sijsling I.,R,190.0,NED,26.674880219,56.0,831.0,6-4 6-2,3,R64,59.0,3.0,0.0,54.0,41.0,28.0,10.0,9.0,0.0,0.0,5.0,1.0,57.0,38.0,21.0,13.0,9.0,3.0,6.0
518,24,Barcelona,Open Banco Sabadell ,2014-04-21,ATP500,Outdoor,Clay,1st Round,3,Golubev A.,Viola M.,60,190.0,776,268.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.48,2.6,1.4,2.75,1.53,2.67,1.4,2.88,1.53,2.88,1.45,2.65,2014-425,Barcelona,Clay,48,A,2014-04-21,11,104979,,,Golubev A.,R,185.0,KAZ,26.7488021903,60.0,776.0,104970,,Q,Viola M.,R,,ITA,26.7898699521,190.0,268.0,6-4 6-3,3,R64,75.0,4.0,2.0,53.0,36.0,26.0,10.0,9.0,4.0,5.0,2.0,2.0,66.0,46.0,26.0,10.0,10.0,4.0,8.0
519,24,Barcelona,Open Banco Sabadell ,2014-04-21,ATP500,Outdoor,Clay,1st Round,3,Thiem D.,Stepanek R.,80,41.0,632,1040.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.1,1.7,2.1,1.67,2.02,1.87,2.25,1.62,2.25,1.87,2.06,1.73,2014-425,Barcelona,Clay,48,A,2014-04-21,6,106233,,Q,Thiem D.,R,,AUT,20.629705681,80.0,632.0,103285,,,Stepanek R.,R,185.0,CZE,35.3976728268,41.0,1040.0,6-4 6-4,3,R64,71.0,5.0,3.0,65.0,33.0,28.0,14.0,10.0,3.0,4.0,5.0,5.0,55.0,38.0,27.0,8.0,10.0,3.0,6.0
520,24,Barcelona,Open Banco Sabadell ,2014-04-21,ATP500,Outdoor,Clay,1st Round,3,De Schepper K.,Ilhan M.,63,154.0,719,356.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.85,1.9,1.83,1.83,2.2,1.74,2.0,1.8,2.2,1.95,1.94,1.82,2014-425,Barcelona,Clay,48,A,2014-04-21,3,104932,,,De Schepper K.,L,203.0,FRA,26.8966461328,63.0,719.0,104947,,Q,Ilhan M.,R,190.0,TUR,26.8610540726,154.0,356.0,6-3 7-5,3,R64,85.0,6.0,3.0,83.0,62.0,45.0,10.0,11.0,6.0,6.0,4.0,0.0,61.0,42.0,28.0,11.0,10.0,1.0,3.0
521,24,Barcelona,Open Banco Sabadell ,2014-04-21,ATP500,Outdoor,Clay,1st Round,3,Matosevic M.,Sousa J.,70,40.0,685,1050.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.75,1.25,3.75,1.25,3.75,1.25,4.01,1.28,3.75,1.25,4.01,1.3,3.72,1.26,2014-425,Barcelona,Clay,48,A,2014-04-21,9,104594,,,Matosevic M.,R,194.0,AUS,28.7008898015,70.0,685.0,105311,,,Sousa J.,R,,POR,25.0595482546,40.0,1050.0,6-3 6-2,3,R64,74.0,4.0,0.0,53.0,34.0,26.0,10.0,9.0,1.0,2.0,0.0,1.0,63.0,39.0,24.0,8.0,8.0,10.0,14.0
522,24,Barcelona,Open Banco Sabadell ,2014-04-21,ATP500,Outdoor,Clay,1st Round,3,Montanes A.,Lopez M.,59,1014.0,810,10.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.28,3.5,1.33,3.25,1.29,3.95,1.36,3.0,1.36,3.95,1.31,3.36,2014-425,Barcelona,Clay,48,A,2014-04-21,13,103656,,,Montanes A.,R,175.0,ESP,33.3990417522,59.0,810.0,104043,,Q,Lopez M.,R,175.0,ESP,31.7234770705,1014.0,10.0,7-6(4) 6-2,3,R64,102.0,2.0,4.0,67.0,48.0,34.0,9.0,10.0,6.0,8.0,1.0,0.0,74.0,57.0,30.0,8.0,10.0,1.0,5.0
523,24,Barcelona,Open Banco Sabadell ,2014-04-22,ATP500,Outdoor,Clay,1st Round,3,Dodig I.,Arguello F.,37,107.0,1110,559.0,6.0,3.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.57,2.25,1.65,2.2,1.67,2.1,1.63,2.41,1.62,2.25,1.67,2.41,1.63,2.23,2014-425,Barcelona,Clay,48,A,2014-04-22,2,104471,,,Dodig I.,R,183.0,CRO,29.2977412731,37.0,1110.0,106032,,WC,Arguello F.,R,,ARG,21.711156742,107.0,559.0,6-3 6-7(5) 6-2,3,R64,120.0,6.0,2.0,90.0,53.0,41.0,26.0,15.0,6.0,7.0,3.0,3.0,95.0,65.0,46.0,12.0,14.0,6.0,10.0
524,24,Barcelona,Open Banco Sabadell ,2014-04-22,ATP500,Outdoor,Clay,1st Round,3,Melzer J.,Kukushkin M.,73,57.0,655,825.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.83,1.83,2.05,1.75,1.91,1.8,1.97,1.92,1.91,1.91,2.05,1.95,1.92,1.84,2014-425,Barcelona,Clay,48,A,2014-04-22,8,103781,,,Melzer J.,L,183.0,AUT,32.9144421629,73.0,655.0,105062,,,Kukushkin M.,R,183.0,KAZ,26.3189596167,57.0,825.0,7-6(5) 3-6 6-3,3,R64,149.0,5.0,4.0,93.0,49.0,40.0,20.0,15.0,2.0,6.0,6.0,3.0,113.0,73.0,48.0,21.0,15.0,7.0,11.0
525,24,Barcelona,Open Banco Sabadell ,2014-04-22,ATP500,Outdoor,Clay,1st Round,3,Klizan M.,Devvarman S.,108,100.0,558,582.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.2,4.3,1.22,4.0,1.23,4.6,1.22,4.0,1.25,4.6,1.21,4.2,2014-425,Barcelona,Clay,48,A,2014-04-22,4,105373,,,Klizan M.,L,190.0,SVK,24.7775496235,108.0,558.0,104500,,,Devvarman S.,R,180.0,IND,29.18275154,100.0,582.0,6-2 6-4,3,R64,79.0,0.0,1.0,50.0,34.0,24.0,10.0,9.0,3.0,4.0,8.0,2.0,72.0,44.0,25.0,13.0,9.0,7.0,11.0
526,24,Barcelona,Open Banco Sabadell ,2014-04-22,ATP500,Outdoor,Clay,1st Round,3,Ramos A.,Davydenko N.,103,82.0,569,630.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.4,2.75,1.4,3.18,1.4,2.88,1.43,3.18,1.38,2.94,2014-425,Barcelona,Clay,48,A,2014-04-22,1,105077,,,Ramos A.,L,188.0,ESP,26.2587268994,103.0,569.0,103786,,,Davydenko N.,R,178.0,RUS,32.8843258042,82.0,630.0,6-4 6-4,3,R64,84.0,3.0,0.0,57.0,37.0,28.0,12.0,10.0,1.0,2.0,3.0,3.0,60.0,34.0,24.0,13.0,10.0,1.0,4.0
527,24,Barcelona,Open Banco Sabadell ,2014-04-22,ATP500,Outdoor,Clay,2nd Round,3,Golubev A.,Paire B.,60,36.0,776,1155.0,6.0,4.0,5.0,1.0,,,,,,,1.0,0.0,Retired,2.25,1.57,2.3,1.6,2.2,1.62,2.37,1.66,2.38,1.57,2.45,1.67,2.29,1.6,2014-425,Barcelona,Clay,48,A,2014-04-22,27,104979,,,Golubev A.,R,185.0,KAZ,26.7488021903,60.0,776.0,105332,16.0,,Paire B.,R,196.0,FRA,24.9527720739,36.0,1155.0,6-4 5-1 RET,3,R32,61.0,1.0,2.0,51.0,36.0,28.0,5.0,8.0,2.0,3.0,0.0,2.0,48.0,30.0,19.0,6.0,8.0,4.0,8.0
528,24,Barcelona,Open Banco Sabadell ,2014-04-22,ATP500,Outdoor,Clay,2nd Round,3,Robredo T.,Matosevic M.,18,70.0,1980,685.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.12,5.75,1.14,5.0,1.14,6.87,1.13,6.0,1.15,6.87,1.12,5.9,2014-425,Barcelona,Clay,48,A,2014-04-22,25,103990,5.0,,Robredo T.,R,180.0,ESP,31.9726214921,18.0,1980.0,104594,,,Matosevic M.,R,194.0,AUS,28.7008898015,70.0,685.0,6-3 6-4,3,R32,82.0,1.0,0.0,62.0,43.0,30.0,9.0,10.0,3.0,5.0,1.0,3.0,61.0,36.0,23.0,9.0,9.0,5.0,9.0
529,24,Barcelona,Open Banco Sabadell ,2014-04-22,ATP500,Outdoor,Clay,2nd Round,3,Thiem D.,Granollers M.,80,31.0,632,1215.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,2.0,1.72,2.45,1.52,2.1,1.67,2.05,1.86,2.2,1.67,2.45,1.86,2.19,1.66,2014-425,Barcelona,Clay,48,A,2014-04-22,22,106233,,Q,Thiem D.,R,,AUT,20.629705681,80.0,632.0,104719,14.0,,Granollers M.,R,190.0,ESP,28.0246406571,31.0,1215.0,3-6 6-3 6-2,3,R32,135.0,0.0,1.0,103.0,63.0,36.0,22.0,13.0,9.0,13.0,3.0,1.0,77.0,49.0,30.0,11.0,13.0,7.0,13.0
530,24,Barcelona,Open Banco Sabadell ,2014-04-23,ATP500,Outdoor,Clay,2nd Round,3,Almagro N.,Klizan M.,20,108.0,1750,558.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.26,4.38,1.25,3.75,1.29,4.38,1.24,3.88,2014-425,Barcelona,Clay,48,A,2014-04-23,20,104597,6.0,,Almagro N.,R,183.0,ESP,28.6652977413,20.0,1750.0,105373,,,Klizan M.,L,190.0,SVK,24.7775496235,108.0,558.0,7-5 7-6(4),3,R32,109.0,12.0,2.0,71.0,40.0,32.0,19.0,12.0,2.0,3.0,4.0,2.0,100.0,62.0,38.0,21.0,12.0,8.0,10.0
531,24,Barcelona,Open Banco Sabadell ,2014-04-23,ATP500,Outdoor,Clay,2nd Round,3,Dodig I.,Lopez F.,37,30.0,1110,1225.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.25,1.62,2.38,1.53,2.34,1.68,2.38,1.57,2.5,1.72,2.28,1.6,2014-425,Barcelona,Clay,48,A,2014-04-23,18,104471,,,Dodig I.,R,183.0,CRO,29.2977412731,37.0,1110.0,103852,13.0,,Lopez F.,L,188.0,ESP,32.5831622177,30.0,1225.0,6-1 6-4,3,R32,61.0,10.0,0.0,45.0,28.0,23.0,13.0,9.0,0.0,0.0,4.0,2.0,44.0,25.0,17.0,8.0,8.0,4.0,7.0
532,24,Barcelona,Open Banco Sabadell ,2014-04-23,ATP500,Outdoor,Clay,2nd Round,3,Gabashvili T.,Ferrer D.,55,5.0,833,4910.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,13.0,1.04,10.0,1.04,9.0,1.04,15.0,1.04,10.0,1.05,16.0,1.05,11.33,1.04,2014-425,Barcelona,Clay,48,A,2014-04-23,32,104559,,,Gabashvili T.,R,188.0,RUS,28.9117043121,55.0,833.0,103970,2.0,,Ferrer D.,R,175.0,ESP,32.052019165,5.0,4910.0,6-4 6-2,3,R32,81.0,1.0,2.0,65.0,33.0,22.0,19.0,9.0,7.0,8.0,0.0,4.0,52.0,32.0,19.0,7.0,9.0,4.0,8.0
533,24,Barcelona,Open Banco Sabadell ,2014-04-23,ATP500,Outdoor,Clay,2nd Round,3,Giraldo S.,Fognini F.,65,13.0,703,2190.0,6.0,0.0,4.0,0.0,,,,,,,1.0,0.0,Retired,3.75,1.25,3.5,1.28,3.75,1.25,3.56,1.34,3.5,1.29,3.8,1.34,3.5,1.29,2014-425,Barcelona,Clay,48,A,2014-04-23,21,105053,,,Giraldo S.,R,188.0,COL,26.3983572895,65.0,703.0,104926,3.0,,Fognini F.,R,178.0,ITA,26.9103353867,13.0,2190.0,6-0 4-0 RET,3,R32,38.0,2.0,0.0,30.0,22.0,18.0,4.0,5.0,0.0,0.0,0.0,1.0,27.0,16.0,5.0,2.0,5.0,1.0,6.0
534,24,Barcelona,Open Banco Sabadell ,2014-04-23,ATP500,Outdoor,Clay,2nd Round,3,Nadal R.,Ramos A.,1,103.0,13310,569.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.02,19.0,1.02,12.0,1.02,11.0,1.03,20.0,1.02,13.0,1.03,25.0,1.02,15.22,2014-425,Barcelona,Clay,48,A,2014-04-23,17,104745,1.0,,Nadal R.,L,185.0,ESP,27.8822724162,1.0,13310.0,105077,,,Ramos A.,L,188.0,ESP,26.2587268994,103.0,569.0,7-6(2) 6-4,3,R32,117.0,1.0,0.0,70.0,51.0,35.0,12.0,11.0,2.0,4.0,1.0,3.0,67.0,40.0,26.0,11.0,11.0,0.0,3.0
535,24,Barcelona,Open Banco Sabadell ,2014-04-23,ATP500,Outdoor,Clay,2nd Round,3,Melzer J.,Janowicz J.,73,21.0,655,1715.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.7,2.1,1.73,2.0,1.83,2.09,1.73,2.1,1.83,2.18,1.73,2.05,2014-425,Barcelona,Clay,48,A,2014-04-23,24,103781,,,Melzer J.,L,183.0,AUT,32.9144421629,73.0,655.0,105668,7.0,,Janowicz J.,R,203.0,POL,23.4360027379,21.0,1715.0,6-4 7-6(1),3,R32,92.0,5.0,3.0,68.0,45.0,29.0,11.0,11.0,3.0,7.0,6.0,5.0,77.0,34.0,19.0,17.0,11.0,4.0,9.0
536,24,Barcelona,Open Banco Sabadell ,2014-04-23,ATP500,Outdoor,Clay,2nd Round,3,Verdasco F.,De Schepper K.,25,63.0,1500,719.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.1,6.5,1.11,6.0,1.13,7.38,1.1,7.0,1.14,7.38,1.11,6.25,2014-425,Barcelona,Clay,48,A,2014-04-23,19,104269,11.0,,Verdasco F.,L,188.0,ESP,30.431211499,25.0,1500.0,104932,,,De Schepper K.,L,203.0,FRA,26.8966461328,63.0,719.0,6-4 6-3,3,R32,79.0,1.0,1.0,54.0,40.0,28.0,9.0,9.0,7.0,8.0,3.0,3.0,64.0,43.0,28.0,8.0,10.0,3.0,7.0
537,24,Barcelona,Open Banco Sabadell ,2014-04-24,ATP500,Outdoor,Clay,3rd Round,3,Nishikori K.,Golubev A.,17,60.0,1985,776.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.18,4.5,1.2,4.33,1.2,5.32,1.17,5.0,1.2,5.32,1.18,4.68,2014-425,Barcelona,Clay,48,A,2014-04-24,38,105453,4.0,,Nishikori K.,R,178.0,JPN,24.3093771389,17.0,1985.0,104979,,,Golubev A.,R,185.0,KAZ,26.7488021903,60.0,776.0,6-0 6-4,3,R16,76.0,3.0,2.0,59.0,42.0,26.0,8.0,8.0,4.0,6.0,0.0,2.0,55.0,34.0,14.0,9.0,8.0,6.0,12.0
538,24,Barcelona,Open Banco Sabadell ,2014-04-24,ATP500,Outdoor,Clay,3rd Round,3,Gulbis E.,Montanes A.,23,59.0,1655,810.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.4,2.75,1.47,2.89,1.44,2.75,1.5,2.89,1.44,2.7,2014-425,Barcelona,Clay,48,A,2014-04-24,39,105208,9.0,,Gulbis E.,R,190.0,LAT,25.6399726215,23.0,1655.0,103656,,,Montanes A.,R,175.0,ESP,33.3990417522,59.0,810.0,7-5 6-1,3,R16,75.0,6.0,1.0,51.0,36.0,28.0,9.0,10.0,0.0,1.0,0.0,3.0,66.0,37.0,24.0,11.0,9.0,2.0,6.0
539,24,Barcelona,Open Banco Sabadell ,2014-04-24,ATP500,Outdoor,Clay,3rd Round,3,Almagro N.,Verdasco F.,20,25.0,1750,1500.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.88,1.88,1.8,1.91,1.95,1.95,1.8,2.0,1.95,2.0,1.85,1.91,2014-425,Barcelona,Clay,48,A,2014-04-24,34,104597,6.0,,Almagro N.,R,183.0,ESP,28.6652977413,20.0,1750.0,104269,11.0,,Verdasco F.,L,188.0,ESP,30.431211499,25.0,1500.0,6-3 6-3,3,R16,73.0,4.0,0.0,48.0,23.0,20.0,15.0,9.0,3.0,4.0,2.0,2.0,64.0,50.0,27.0,7.0,9.0,5.0,9.0
