,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
607,24,Barcelona,Open Banco Sabadell ,2009-04-22,ATP500,Outdoor,Clay,2nd Round,3,Starace P.,Soderling R.,101,24.0,838,1850.0,7.0,6.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,3.0,1.36,3.25,1.35,2.75,1.4,2.75,1.4,2.96,1.38,2009-425,Barcelona,Clay,56,A,2009-04-22,35,103808,,,Starace P.,R,188.0,ITA,27.7672826831,101.0,838.0,104417,14.0,,Soderling R.,R,193.0,SWE,24.681724846,24.0,1850.0,7-6(5) 2-6 6-2,3,R32,123.0,5.0,0.0,99.0,73.0,52.0,11.0,14.0,8.0,11.0,5.0,4.0,90.0,44.0,31.0,26.0,14.0,4.0,7.0
608,24,Barcelona,Open Banco Sabadell ,2009-04-22,ATP500,Outdoor,Clay,2nd Round,3,Verdasco F.,Lapentti N.,7,74.0,3790,978.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.0,1.15,5.6,1.143,5.0,1.143,5.0,1.16,5.0,2009-425,Barcelona,Clay,56,A,2009-04-22,40,104269,2.0,,Verdasco F.,L,188.0,ESP,25.4291581109,7.0,3790.0,102839,,Q,Lapentti N.,R,188.0,ECU,32.6844626968,74.0,978.0,7-5 6-3,3,R32,99.0,1.0,3.0,69.0,53.0,35.0,8.0,11.0,4.0,6.0,3.0,2.0,61.0,35.0,21.0,12.0,10.0,1.0,5.0
609,24,Barcelona,Open Banco Sabadell ,2009-04-22,ATP500,Outdoor,Clay,2nd Round,3,Wawrinka S.,Youzhny M.,12,72.0,2980,985.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.55,1.286,3.5,1.2,4.0,1.31,3.35,2009-425,Barcelona,Clay,56,A,2009-04-22,32,104527,8.0,,Wawrinka S.,R,183.0,SUI,24.0629705681,12.0,2980.0,104022,,,Youzhny M.,R,183.0,RUS,26.8199863107,72.0,985.0,7-5 6-1,3,R32,88.0,6.0,1.0,71.0,45.0,31.0,16.0,10.0,9.0,10.0,2.0,1.0,57.0,30.0,21.0,9.0,9.0,3.0,7.0
610,24,Barcelona,Open Banco Sabadell ,2009-04-22,ATP500,Outdoor,Clay,2nd Round,3,Rochus C.,Gasquet R.,61,21.0,1104,1985.0,6.0,1.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,4.5,1.16,4.33,1.22,4.333,1.2,4.0,1.2,4.1,1.22,2009-425,Barcelona,Clay,56,A,2009-04-22,26,103294,,,Rochus C.,R,170.0,BEL,30.3463381246,61.0,1104.0,104755,13.0,,Gasquet R.,R,185.0,FRA,22.8391512663,21.0,1985.0,6-1 6-7(2) 6-3,3,R32,137.0,6.0,1.0,113.0,73.0,53.0,18.0,15.0,7.0,9.0,14.0,3.0,85.0,46.0,31.0,18.0,13.0,2.0,7.0
611,24,Barcelona,Open Banco Sabadell ,2009-04-22,ATP500,Outdoor,Clay,2nd Round,3,Lopez F.,Ventura S.,33,117.0,1590,708.0,2.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.37,1.5,2.4,1.5,2.5,1.533,2.375,1.53,2.44,2009-425,Barcelona,Clay,56,A,2009-04-22,30,103852,16.0,,Lopez F.,L,188.0,ESP,27.5811088296,33.0,1590.0,103490,,Q,Ventura S.,R,183.0,ESP,29.2895277207,117.0,708.0,2-6 6-4 6-3,3,R32,117.0,3.0,0.0,95.0,57.0,38.0,21.0,14.0,6.0,9.0,4.0,3.0,73.0,42.0,28.0,18.0,13.0,6.0,9.0
612,24,Barcelona,Open Banco Sabadell ,2009-04-23,ATP500,Outdoor,Clay,3rd Round,3,Stepanek R.,Wawrinka S.,19,12.0,2370,2980.0,6.0,4.0,1.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.75,1.4,2.6,1.48,2.625,1.444,2.75,1.444,2.6,1.48,2009-425,Barcelona,Clay,56,A,2009-04-23,44,103285,9.0,,Stepanek R.,R,185.0,CZE,30.3956194387,19.0,2370.0,104527,8.0,,Wawrinka S.,R,183.0,SUI,24.0629705681,12.0,2980.0,6-4 1-6 7-5,3,R16,139.0,2.0,4.0,97.0,61.0,38.0,16.0,14.0,7.0,11.0,5.0,0.0,96.0,74.0,47.0,9.0,15.0,5.0,9.0
613,24,Barcelona,Open Banco Sabadell ,2009-04-23,ATP500,Outdoor,Clay,3rd Round,3,Nalbandian D.,Almagro N.,15,22.0,2625,1980.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.74,2.15,1.667,2.1,1.571,2.375,1.64,2.2,2009-425,Barcelona,Clay,56,A,2009-04-23,42,103900,7.0,,Nalbandian D.,R,180.0,ARG,27.2991101985,15.0,2625.0,104597,10.0,,Almagro N.,R,183.0,ESP,23.6632443532,22.0,1980.0,6-3 6-4,3,R16,64.0,3.0,1.0,57.0,32.0,25.0,13.0,10.0,3.0,5.0,8.0,2.0,47.0,29.0,18.0,8.0,9.0,0.0,4.0
614,24,Barcelona,Open Banco Sabadell ,2009-04-23,ATP500,Outdoor,Clay,3rd Round,3,Ferrer D.,Starace P.,13,101.0,2865,838.0,4.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,1.11,6.0,1.13,5.75,1.143,5.0,1.143,5.5,1.12,6.0,2009-425,Barcelona,Clay,56,A,2009-04-23,46,103970,4.0,,Ferrer D.,R,175.0,ESP,27.0499657769,13.0,2865.0,103808,,,Starace P.,R,188.0,ITA,27.7672826831,101.0,838.0,4-6 7-5 6-2,3,R16,132.0,4.0,2.0,98.0,62.0,40.0,23.0,15.0,6.0,9.0,3.0,0.0,88.0,66.0,42.0,9.0,15.0,7.0,12.0
615,24,Barcelona,Open Banco Sabadell ,2009-04-23,ATP500,Outdoor,Clay,3rd Round,3,Robredo T.,Andreev I.,16,26.0,2570,1795.0,4.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.2,1.7,2.15,1.615,2.2,1.615,2.25,1.7,2.12,2009-425,Barcelona,Clay,56,A,2009-04-23,45,103990,6.0,,Robredo T.,R,180.0,ESP,26.970568104,16.0,2570.0,104214,12.0,,Andreev I.,R,185.0,RUS,25.7686516085,26.0,1795.0,4-6 6-2 6-3,3,R16,122.0,2.0,4.0,92.0,53.0,40.0,21.0,14.0,5.0,6.0,0.0,6.0,76.0,49.0,36.0,12.0,13.0,3.0,6.0
616,24,Barcelona,Open Banco Sabadell ,2009-04-23,ATP500,Outdoor,Clay,3rd Round,3,Davydenko N.,Lopez F.,8,33.0,3675,1590.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.28,3.5,1.38,3.1,1.286,3.5,1.286,3.5,1.33,3.2,2009-425,Barcelona,Clay,56,A,2009-04-23,43,103786,3.0,,Davydenko N.,R,178.0,RUS,27.8822724162,8.0,3675.0,103852,16.0,,Lopez F.,L,188.0,ESP,27.5811088296,33.0,1590.0,7-6(8) 3-6 6-4,3,R16,162.0,4.0,1.0,109.0,76.0,56.0,20.0,16.0,7.0,9.0,6.0,5.0,112.0,61.0,45.0,29.0,15.0,8.0,9.0
617,24,Barcelona,Open Banco Sabadell ,2009-04-23,ATP500,Outdoor,Clay,3rd Round,3,Nadal R.,Rochus C.,1,61.0,15390,1104.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.002,34.0,1.01,16.0,1.005,21.0,1.005,21.0,1.01,25.0,2009-425,Barcelona,Clay,56,A,2009-04-23,41,104745,1.0,,Nadal R.,L,185.0,ESP,22.8802190281,1.0,15390.0,103294,,,Rochus C.,R,170.0,BEL,30.3463381246,61.0,1104.0,6-2 6-0,3,R16,56.0,3.0,1.0,40.0,31.0,21.0,8.0,7.0,0.0,0.0,0.0,3.0,42.0,22.0,12.0,6.0,7.0,2.0,7.0
618,24,Barcelona,Open Banco Sabadell ,2009-04-23,ATP500,Outdoor,Clay,3rd Round,3,Verdasco F.,Berdych T.,7,28.0,3790,1780.0,7.0,5.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.25,3.75,1.27,3.81,1.286,3.5,1.25,3.75,1.29,3.5,2009-425,Barcelona,Clay,56,A,2009-04-23,48,104269,2.0,,Verdasco F.,L,188.0,ESP,25.4291581109,7.0,3790.0,104607,15.0,,Berdych T.,R,196.0,CZE,23.5893223819,28.0,1780.0,7-5 5-7 6-4,3,R16,137.0,3.0,1.0,91.0,76.0,51.0,13.0,17.0,6.0,9.0,7.0,2.0,102.0,65.0,47.0,19.0,17.0,9.0,13.0
619,24,Barcelona,Open Banco Sabadell ,2009-04-23,ATP500,Outdoor,Clay,3rd Round,3,Gonzalez F.,Monaco J.,14,58.0,2825,1130.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.36,3.17,1.364,3.0,1.333,3.25,1.35,3.1,2009-425,Barcelona,Clay,56,A,2009-04-23,47,103602,5.0,,Gonzalez F.,R,183.0,CHI,28.7255304586,14.0,2825.0,104338,,,Monaco J.,R,185.0,ARG,25.0595482546,58.0,1130.0,7-6(6) 6-3,3,R16,87.0,8.0,1.0,71.0,44.0,33.0,16.0,11.0,1.0,2.0,0.0,2.0,59.0,44.0,31.0,5.0,10.0,1.0,3.0
620,25,Rome,Internazionali BNL d'Italia,2009-04-27,Masters 1000,Outdoor,Clay,1st Round,3,Cilic M.,Cipolla F.,15,122.0,2555,675.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.35,3.25,1.333,3.25,1.364,2.875,1.3,3.4,2009-416,Rome Masters,Clay,56,M,2009-04-27,9,105227,15.0,,Cilic M.,R,198.0,CRO,20.5776865161,15.0,2555.0,104262,,WC,Cipolla F.,R,173.0,ITA,25.5195071869,122.0,675.0,6-2 6-2,3,R64,81.0,5.0,1.0,52.0,30.0,24.0,13.0,8.0,3.0,3.0,0.0,5.0,61.0,35.0,18.0,11.0,8.0,6.0,10.0
621,25,Rome,Internazionali BNL d'Italia,2009-04-27,Masters 1000,Outdoor,Clay,1st Round,3,Wawrinka S.,Kunitsyn I.,12,38.0,3015,1467.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.55,1.167,4.5,1.222,3.75,1.2,4.35,2009-416,Rome Masters,Clay,56,M,2009-04-27,15,104527,10.0,,Wawrinka S.,R,183.0,SUI,24.0821355236,12.0,3015.0,103857,,,Kunitsyn I.,R,180.0,RUS,27.5728952772,38.0,1467.0,6-3 6-4,3,R64,83.0,5.0,4.0,68.0,41.0,28.0,16.0,10.0,5.0,6.0,0.0,0.0,68.0,54.0,31.0,6.0,9.0,7.0,10.0
622,25,Rome,Internazionali BNL d'Italia,2009-04-27,Masters 1000,Outdoor,Clay,1st Round,3,Monaco J.,Kiefer N.,58,30.0,1105,1670.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.35,3.2,1.286,3.5,,,1.25,3.8,2009-416,Rome Masters,Clay,56,M,2009-04-27,7,104338,,Q,Monaco J.,R,185.0,ARG,25.0787132101,58.0,1105.0,103017,,,Kiefer N.,R,183.0,GER,31.8110882957,30.0,1670.0,6-2 6-3,3,R64,74.0,2.0,2.0,46.0,28.0,19.0,12.0,8.0,2.0,3.0,7.0,4.0,63.0,31.0,18.0,11.0,9.0,4.0,9.0
623,25,Rome,Internazionali BNL d'Italia,2009-04-27,Masters 1000,Outdoor,Clay,1st Round,3,Troicki V.,Hanescu V.,40,34.0,1445,1566.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.05,1.8,2.0,1.72,2.0,1.727,2.0,1.77,2009-416,Rome Masters,Clay,56,M,2009-04-27,13,104678,,,Troicki V.,R,193.0,SRB,23.2087611225,40.0,1445.0,103812,,,Hanescu V.,R,198.0,ROU,27.7672826831,34.0,1566.0,6-3 6-3,3,R64,78.0,6.0,2.0,61.0,32.0,22.0,16.0,9.0,4.0,6.0,0.0,4.0,45.0,22.0,15.0,7.0,9.0,2.0,7.0
624,25,Rome,Internazionali BNL d'Italia,2009-04-27,Masters 1000,Outdoor,Clay,1st Round,3,Crivoi V.,Blake J.,112,16.0,746,2550.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.35,1.6,2.25,1.571,,,2.34,1.57,2009-416,Rome Masters,Clay,56,M,2009-04-27,3,104003,,Q,Crivoi V.,R,185.0,ROU,26.9240246407,112.0,746.0,103484,14.0,,Blake J.,R,185.0,USA,29.3305954825,16.0,2550.0,7-5 6-3,3,R64,73.0,4.0,1.0,64.0,40.0,28.0,12.0,11.0,1.0,4.0,7.0,2.0,60.0,29.0,19.0,11.0,10.0,5.0,10.0
625,25,Rome,Internazionali BNL d'Italia,2009-04-27,Masters 1000,Outdoor,Clay,1st Round,3,Montanes A.,Starace P.,33,88.0,1609,873.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.2,1.7,2.1,1.667,2.0,1.727,2.15,1.67,2009-416,Rome Masters,Clay,56,M,2009-04-27,18,103656,,,Montanes A.,R,175.0,ESP,28.4161533196,33.0,1609.0,103808,,WC,Starace P.,R,188.0,ITA,27.7864476386,88.0,873.0,7-6(8) 6-4,3,R64,133.0,2.0,3.0,95.0,59.0,44.0,20.0,11.0,5.0,5.0,2.0,4.0,96.0,78.0,52.0,8.0,11.0,5.0,6.0
626,25,Rome,Internazionali BNL d'Italia,2009-04-27,Masters 1000,Outdoor,Clay,1st Round,3,Karlovic I.,Hernych J.,24,59.0,1830,1100.0,4.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.72,2.0,1.8,2.0,1.8,1.909,,,1.77,2.0,2009-416,Rome Masters,Clay,56,M,2009-04-27,24,103333,,,Karlovic I.,R,208.0,CRO,30.160164271,24.0,1830.0,103401,,Q,Hernych J.,R,190.0,CZE,29.8069815195,59.0,1100.0,4-6 6-4 6-2,3,R64,119.0,16.0,6.0,77.0,42.0,34.0,19.0,14.0,1.0,3.0,2.0,3.0,74.0,44.0,30.0,18.0,14.0,3.0,7.0
627,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Robredo T.,Safin M.,17,20.0,2510,2035.0,2.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,3.75,1.31,3.56,1.3,3.4,1.286,3.25,1.32,3.25,2009-416,Rome Masters,Clay,56,M,2009-04-28,16,103990,13.0,,Robredo T.,R,180.0,ESP,26.9897330595,17.0,2510.0,103498,,,Safin M.,R,193.0,RUS,29.2484599589,20.0,2035.0,2-6 7-6(5) 6-2,3,R64,133.0,4.0,1.0,105.0,67.0,42.0,20.0,14.0,6.0,10.0,8.0,4.0,80.0,40.0,33.0,17.0,14.0,1.0,5.0
628,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Bolelli S.,39,41.0,1465,1436.0,4.0,6.0,6.0,1.0,6.0,0.0,,,,,2.0,1.0,Completed,2.2,1.61,2.28,1.63,1.909,1.8,1.833,1.833,2.05,1.72,2009-416,Rome Masters,Clay,56,M,2009-04-28,17,104259,,,Kohlschreiber P.,R,178.0,GER,25.53045859,39.0,1465.0,104620,,,Bolelli S.,R,183.0,ITA,23.5509924709,41.0,1436.0,4-6 6-1 6-0,3,R64,114.0,3.0,2.0,76.0,52.0,34.0,14.0,12.0,5.0,8.0,0.0,2.0,76.0,47.0,22.0,13.0,11.0,6.0,13.0
629,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Zverev M.,Berdych T.,76,26.0,960,1825.0,4.0,6.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,3.5,1.28,3.55,1.3,3.25,1.333,3.75,1.222,3.25,1.32,2009-416,Rome Masters,Clay,56,M,2009-04-28,20,104999,,Q,Zverev M.,L,190.0,GER,21.6810403833,76.0,960.0,104607,,,Berdych T.,R,196.0,CZE,23.6084873374,26.0,1825.0,4-6 6-2 7-5,3,R64,146.0,4.0,3.0,103.0,65.0,50.0,13.0,15.0,6.0,10.0,1.0,3.0,98.0,60.0,38.0,16.0,15.0,6.0,12.0
630,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Soderling R.,Granollers M.,27,97.0,1800,845.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.55,2.45,1.444,2.625,1.5,2.5,1.52,2.48,2009-416,Rome Masters,Clay,56,M,2009-04-28,2,104417,,,Soderling R.,R,193.0,SWE,24.7008898015,27.0,1800.0,104719,,,Granollers M.,R,190.0,ESP,23.0417522245,97.0,845.0,6-3 6-0,3,R64,62.0,3.0,0.0,45.0,29.0,21.0,11.0,8.0,1.0,2.0,3.0,2.0,50.0,32.0,15.0,6.0,7.0,5.0,10.0
631,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Melzer J.,Benneteau J.,31,45.0,1655,1297.0,3.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,2.25,1.57,2.45,1.55,2.25,1.571,2.375,1.533,2.35,1.57,2009-416,Rome Masters,Clay,56,M,2009-04-28,12,103781,,,Melzer J.,L,183.0,AUT,27.9315537303,31.0,1655.0,103898,,,Benneteau J.,R,185.0,FRA,27.3511293634,45.0,1297.0,3-6 6-2 6-3,3,R64,129.0,3.0,2.0,87.0,50.0,32.0,16.0,13.0,3.0,7.0,2.0,7.0,79.0,48.0,27.0,11.0,13.0,2.0,8.0
632,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Lopez F.,Bellucci T.,32,72.0,1625,984.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.75,2.05,1.667,2.1,1.67,2.1,1.7,2.1,2009-416,Rome Masters,Clay,56,M,2009-04-28,23,103852,,,Lopez F.,L,188.0,ESP,27.6002737851,32.0,1625.0,105064,,Q,Bellucci T.,L,188.0,BRA,21.325119781,72.0,984.0,6-4 6-2,3,R64,82.0,5.0,1.0,56.0,35.0,25.0,11.0,9.0,3.0,4.0,5.0,2.0,52.0,37.0,21.0,7.0,9.0,3.0,7.0
633,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Seppi A.,Querrey S.,37,60.0,1470,1095.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.38,2.87,1.4,3.0,1.364,3.0,1.4,2.75,1.43,2.75,2009-416,Rome Masters,Clay,56,M,2009-04-28,1,104312,,,Seppi A.,R,190.0,ITA,25.1800136893,37.0,1470.0,105023,,,Querrey S.,R,198.0,USA,21.5550992471,60.0,1095.0,3-6 6-4 6-3,3,R64,124.0,4.0,3.0,81.0,42.0,28.0,18.0,14.0,0.0,5.0,10.0,4.0,108.0,60.0,38.0,18.0,14.0,6.0,12.0
634,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Fish M.,Andreev I.,28,25.0,1785,1830.0,6.0,3.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.5,1.16,4.55,1.2,4.5,1.167,4.0,1.2,4.35,1.2,2009-416,Rome Masters,Clay,56,M,2009-04-28,6,103888,,,Fish M.,R,188.0,USA,27.3812457221,28.0,1785.0,104214,,,Andreev I.,R,185.0,RUS,25.787816564,25.0,1830.0,6-3 4-6 7-6(2),3,R64,142.0,8.0,2.0,103.0,57.0,42.0,25.0,15.0,7.0,9.0,8.0,5.0,97.0,64.0,46.0,16.0,16.0,5.0,8.0
635,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Tipsarevic J.,Acasuso J.,65,44.0,1040,1330.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.25,1.65,2.1,1.667,2.0,1.727,2.15,1.67,2009-416,Rome Masters,Clay,56,M,2009-04-28,11,104386,,,Tipsarevic J.,R,180.0,SRB,24.8459958932,65.0,1040.0,104076,,,Acasuso J.,R,190.0,ARG,26.5188227242,44.0,1330.0,6-3 6-4,3,R64,90.0,8.0,2.0,62.0,20.0,16.0,26.0,10.0,4.0,5.0,6.0,3.0,60.0,32.0,23.0,11.0,9.0,6.0,9.0
636,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Gulbis E.,Almagro N.,43,21.0,1375,1875.0,3.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,3.4,1.3,3.5,1.3,3.4,1.3,3.25,1.286,3.1,1.35,2009-416,Rome Masters,Clay,56,M,2009-04-28,5,105208,,,Gulbis E.,R,190.0,LAT,20.6570841889,43.0,1375.0,104597,,,Almagro N.,R,183.0,ESP,23.6824093087,21.0,1875.0,3-6 7-6(5) 6-2,3,R64,129.0,11.0,5.0,108.0,62.0,42.0,26.0,14.0,9.0,11.0,13.0,1.0,110.0,62.0,45.0,20.0,15.0,6.0,9.0
637,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Fognini F.,Volandri F.,81,149.0,925,547.0,6.0,7.0,6.0,1.0,7.0,6.0,,,,,2.0,1.0,Completed,1.33,3.25,1.4,3.0,1.4,2.75,1.571,2.25,1.4,2.85,2009-416,Rome Masters,Clay,56,M,2009-04-28,19,104926,,WC,Fognini F.,R,178.0,ITA,21.9274469541,81.0,925.0,103835,,WC,Volandri F.,R,183.0,ITA,27.6413415469,149.0,547.0,6-7(3) 6-1 7-6(4),3,R64,165.0,3.0,6.0,117.0,67.0,42.0,23.0,16.0,6.0,11.0,0.0,5.0,111.0,91.0,49.0,9.0,15.0,12.0,19.0
638,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,1st Round,3,Gonzalez F.,Chardy J.,13,42.0,3005,1391.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.2,4.55,1.167,4.5,1.167,4.5,1.17,4.8,2009-416,Rome Masters,Clay,56,M,2009-04-28,10,103602,12.0,,Gonzalez F.,R,183.0,CHI,28.7446954141,13.0,3005.0,104871,,,Chardy J.,R,188.0,FRA,22.2039698836,42.0,1391.0,6-4 6-1,3,R64,64.0,2.0,2.0,51.0,32.0,23.0,12.0,9.0,3.0,4.0,1.0,3.0,53.0,29.0,18.0,10.0,8.0,5.0,9.0
639,25,Rome,Internazionali BNL d'Italia,2009-04-29,Masters 1000,Outdoor,Clay,1st Round,3,Stepanek R.,Serra F.,19,48.0,2450,1251.0,7.0,6.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.33,3.25,1.38,3.07,1.333,3.25,1.333,3.0,1.35,3.1,2009-416,Rome Masters,Clay,56,M,2009-04-29,22,103285,16.0,,Stepanek R.,R,185.0,CZE,30.4147843943,19.0,2450.0,103722,,,Serra F.,R,180.0,FRA,28.1587953457,48.0,1251.0,7-6(1) 4-6 7-5,3,R64,147.0,5.0,6.0,103.0,63.0,50.0,19.0,17.0,2.0,5.0,4.0,6.0,126.0,74.0,54.0,21.0,17.0,11.0,14.0
640,25,Rome,Internazionali BNL d'Italia,2009-04-28,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Montanes A.,3,33.0,9160,1609.0,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.06,8.0,1.05,9.5,1.05,8.5,1.03,10.0,1.05,9.5,2009-416,Rome Masters,Clay,56,M,2009-04-28,36,104925,3.0,,Djokovic N.,R,188.0,SRB,21.9329226557,3.0,9160.0,103656,,,Montanes A.,R,175.0,ESP,28.4161533196,33.0,1609.0,7-6(5) 6-0,3,R32,98.0,4.0,5.0,64.0,32.0,24.0,14.0,9.0,2.0,4.0,0.0,2.0,73.0,34.0,20.0,14.0,9.0,5.0,10.0
641,25,Rome,Internazionali BNL d'Italia,2009-04-29,Masters 1000,Outdoor,Clay,2nd Round,3,Robredo T.,Kohlschreiber P.,17,39.0,2510,1465.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.5,2.55,1.5,2.5,1.5,2.5,1.6,2.28,2009-416,Rome Masters,Clay,56,M,2009-04-29,35,103990,13.0,,Robredo T.,R,180.0,ESP,26.9897330595,17.0,2510.0,104259,,,Kohlschreiber P.,R,178.0,GER,25.53045859,39.0,1465.0,6-2 7-6(5),3,R32,133.0,2.0,2.0,84.0,60.0,37.0,13.0,10.0,8.0,10.0,1.0,2.0,74.0,49.0,30.0,11.0,10.0,4.0,8.0
642,25,Rome,Internazionali BNL d'Italia,2009-04-29,Masters 1000,Outdoor,Clay,2nd Round,3,Monaco J.,Murray A.,58,4.0,1105,9050.0,1.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,5.0,1.14,4.14,1.24,4.0,1.222,3.75,1.25,4.1,1.22,2009-416,Rome Masters,Clay,56,M,2009-04-29,29,104338,,Q,Monaco J.,R,185.0,ARG,25.0787132101,58.0,1105.0,104918,4.0,,Murray A.,R,190.0,GBR,21.9520876112,4.0,9050.0,1-6 6-3 7-5,3,R32,160.0,0.0,2.0,91.0,76.0,43.0,5.0,14.0,7.0,13.0,3.0,2.0,92.0,55.0,35.0,15.0,14.0,8.0,14.0
643,25,Rome,Internazionali BNL d'Italia,2009-04-29,Masters 1000,Outdoor,Clay,2nd Round,3,Cilic M.,Rochus C.,15,55.0,2555,1129.0,6.0,0.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.28,3.5,1.3,3.55,1.3,3.4,1.25,3.5,1.28,3.55,2009-416,Rome Masters,Clay,56,M,2009-04-29,30,105227,15.0,,Cilic M.,R,198.0,CRO,20.5776865161,15.0,2555.0,103294,,,Rochus C.,R,170.0,BEL,30.3655030801,55.0,1129.0,6-0 5-7 6-2,3,R32,121.0,11.0,3.0,71.0,43.0,34.0,16.0,13.0,1.0,3.0,1.0,4.0,105.0,68.0,37.0,16.0,13.0,11.0,17.0
