,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
567,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-22,ATP250,Outdoor,Clay,1st Round,3,Troicki V.,Matosevic M.,46.0,50.0,880.0,852.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.75,2.0,1.8,1.91,1.74,2.2,1.73,2.1,1.83,2.32,1.75,2.03,2013-773,Bucharest,Clay,28,A,2013-04-22,7,104678,8.0,,Troicki V.,R,193.0,SRB,27.1950718686,46.0,880.0,104594,,,Matosevic M.,R,194.0,AUS,27.704312115,50.0,852.0,7-6(5) 6-3,3,R32,96.0,8.0,0.0,78.0,49.0,38.0,13.0,11.0,2.0,4.0,0.0,0.0,62.0,35.0,24.0,14.0,10.0,0.0,3.0
568,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-23,ATP250,Outdoor,Clay,1st Round,3,Nieminen J.,Donskoy E.,39.0,77.0,995.0,643.0,1.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.22,4.0,1.22,4.0,1.25,3.75,1.26,4.25,1.22,4.0,1.26,4.6,1.22,4.08,2013-773,Bucharest,Clay,28,A,2013-04-23,12,103813,,,Nieminen J.,L,185.0,FIN,31.7481177276,39.0,995.0,105539,,,Donskoy E.,R,185.0,RUS,22.9541409993,77.0,643.0,1-6 6-4 7-6(3),3,R32,140.0,2.0,1.0,102.0,65.0,48.0,16.0,15.0,7.0,11.0,5.0,4.0,101.0,62.0,43.0,23.0,14.0,10.0,12.0
569,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-23,ATP250,Outdoor,Clay,1st Round,3,Mayer F.,Cipolla F.,29.0,133.0,1260.0,414.0,6.0,0.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.0,1.33,3.25,1.37,3.35,1.29,3.5,1.37,3.6,1.32,3.32,2013-773,Bucharest,Clay,28,A,2013-04-23,6,104252,5.0,,Mayer F.,R,190.0,GER,29.5468856947,29.0,1260.0,104262,,Q,Cipolla F.,R,173.0,ITA,29.5058179329,133.0,414.0,6-0 7-6(1),3,R32,85.0,4.0,0.0,64.0,44.0,27.0,14.0,9.0,4.0,6.0,1.0,3.0,61.0,44.0,21.0,9.0,9.0,3.0,8.0
570,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-23,ATP250,Outdoor,Clay,1st Round,3,Stakhovsky S.,Pospisil J.,98.0,350.0,546.0,115.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.57,2.25,1.63,2.4,1.53,2.5,1.63,2.6,1.53,2.43,2013-773,Bucharest,Clay,28,A,2013-04-23,2,104660,,Q,Stakhovsky S.,R,193.0,UKR,27.2908966461,98.0,546.0,103708,,Q,Pospisil J.,R,,CZE,32.1971252567,350.0,115.0,6-2 6-2,3,R32,76.0,3.0,0.0,50.0,34.0,25.0,11.0,8.0,2.0,2.0,1.0,1.0,50.0,30.0,19.0,6.0,8.0,5.0,9.0
571,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-23,ATP250,Outdoor,Clay,1st Round,3,Rosol L.,Muller G.,48.0,68.0,875.0,704.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.8,1.4,2.75,1.48,2.84,1.4,2.88,1.48,3.2,1.39,2.93,2013-773,Bucharest,Clay,28,A,2013-04-23,9,104586,,,Rosol L.,R,196.0,CZE,27.7453798768,48.0,875.0,104180,,,Muller G.,L,193.0,LUX,29.954825462,68.0,704.0,7-6(4) 6-2,3,R32,77.0,2.0,2.0,56.0,42.0,37.0,8.0,10.0,0.0,0.0,5.0,3.0,67.0,40.0,30.0,14.0,10.0,2.0,4.0
572,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-23,ATP250,Outdoor,Clay,1st Round,3,Monfils G.,Volandri F.,105.0,122.0,515.0,456.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.8,1.4,2.75,,,1.36,3.0,1.43,3.65,1.38,2.93,2013-773,Bucharest,Clay,28,A,2013-04-23,10,104792,,WC,Monfils G.,R,193.0,FRA,26.6392881588,105.0,515.0,103835,,LL,Volandri F.,R,183.0,ITA,31.627652293,122.0,456.0,6-4 6-2,3,R32,66.0,4.0,1.0,49.0,33.0,23.0,8.0,9.0,2.0,4.0,0.0,3.0,65.0,39.0,20.0,12.0,9.0,3.0,8.0
573,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-23,ATP250,Outdoor,Clay,1st Round,3,Giraldo S.,Malisse X.,76.0,54.0,650.0,831.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.65,1.53,2.38,1.54,2.65,1.53,2.5,1.57,2.95,1.47,2.61,2013-773,Bucharest,Clay,28,A,2013-04-23,1,105053,,,Giraldo S.,R,188.0,COL,25.401779603,76.0,650.0,103598,,,Malisse X.,R,185.0,BEL,32.758384668,54.0,831.0,6-1 6-2,3,R32,51.0,1.0,1.0,41.0,25.0,21.0,9.0,7.0,0.0,0.0,3.0,3.0,49.0,25.0,14.0,8.0,8.0,2.0,7.0
574,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-23,ATP250,Outdoor,Clay,1st Round,3,Hanescu V.,Bachinger M.,55.0,109.0,789.0,503.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.53,2.38,1.71,2.24,1.53,2.5,1.71,2.6,1.56,2.4,2013-773,Bucharest,Clay,28,A,2013-04-23,4,103812,,,Hanescu V.,R,198.0,ROU,31.7535934292,55.0,789.0,104897,,Q,Bachinger M.,R,188.0,GER,26.0561259411,109.0,503.0,6-4 6-3,3,R32,85.0,2.0,1.0,54.0,40.0,29.0,7.0,9.0,0.0,1.0,3.0,2.0,68.0,33.0,21.0,16.0,10.0,2.0,6.0
575,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-24,ATP250,Outdoor,Clay,2nd Round,3,Rosol L.,Seppi A.,48.0,18.0,875.0,1895.0,6.0,1.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.36,3,1.35,2.62,1.44,3.14,1.42,2.88,1.4,3.35,1.44,2.91,1.39,2013-773,Bucharest,Clay,28,A,2013-04-24,18,104586,,,Rosol L.,R,196.0,CZE,27.7453798768,48.0,875.0,104312,3.0,,Seppi A.,R,190.0,ITA,29.1663244353,18.0,1895.0,6-1 3-6 6-3,3,R16,104.0,5.0,2.0,81.0,42.0,35.0,19.0,13.0,8.0,10.0,2.0,0.0,78.0,42.0,28.0,17.0,12.0,9.0,13.0
576,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-24,ATP250,Outdoor,Clay,2nd Round,3,Troicki V.,Kamke T.,46.0,78.0,880.0,641.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.65,2.15,1.83,1.83,1.66,2.37,1.67,2.2,1.83,2.38,1.66,2.17,2013-773,Bucharest,Clay,28,A,2013-04-24,17,104678,8.0,,Troicki V.,R,193.0,SRB,27.1950718686,46.0,880.0,104735,,,Kamke T.,R,180.0,GER,26.9212867899,78.0,641.0,6-4 6-2,3,R16,92.0,0.0,1.0,61.0,28.0,17.0,17.0,9.0,4.0,7.0,0.0,1.0,63.0,36.0,17.0,11.0,9.0,3.0,9.0
577,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-24,ATP250,Outdoor,Clay,2nd Round,3,Simon G.,Nieminen J.,16.0,39.0,2100.0,995.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.1,1.8,1.95,1.67,2.1,1.88,2.02,1.73,2.1,1.88,2.14,1.75,2.03,2013-773,Bucharest,Clay,28,A,2013-04-24,20,104468,2.0,,Simon G.,R,183.0,FRA,28.3175906913,16.0,2100.0,103813,,,Nieminen J.,L,185.0,FIN,31.7481177276,39.0,995.0,4-6 6-4 6-4,3,R16,160.0,6.0,4.0,116.0,68.0,44.0,23.0,15.0,12.0,16.0,1.0,3.0,99.0,61.0,39.0,16.0,15.0,9.0,14.0
578,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-24,ATP250,Outdoor,Clay,2nd Round,3,Brands D.,Monfils G.,67.0,105.0,709.0,515.0,7.0,6.0,2.0,0.0,,,,,,,1.0,0.0,Retired,2.37,1.53,2.35,1.55,2.25,1.57,2.71,1.53,2.25,1.62,2.71,1.67,2.32,1.59,2013-773,Bucharest,Clay,28,A,2013-04-24,19,104978,,,Brands D.,R,196.0,GER,25.7659137577,67.0,709.0,104792,,WC,Monfils G.,R,193.0,FRA,26.6392881588,105.0,515.0,7-6(1) 2-0 RET,3,R16,59.0,5.0,2.0,53.0,35.0,24.0,11.0,7.0,7.0,8.0,1.0,2.0,47.0,37.0,24.0,2.0,7.0,1.0,3.0
579,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-25,ATP250,Outdoor,Clay,2nd Round,3,Mayer F.,Goffin D.,29.0,62.0,1260.0,742.0,7.0,6.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.1,1.75,2.0,1.67,2.1,1.75,2.21,1.73,2.1,1.85,2.21,1.74,2.04,2013-773,Bucharest,Clay,28,A,2013-04-25,16,104252,5.0,,Mayer F.,R,190.0,GER,29.5468856947,29.0,1260.0,105676,,,Goffin D.,R,163.0,BEL,22.3737166324,62.0,742.0,7-6(2) 1-6 6-3,3,R16,117.0,4.0,0.0,99.0,68.0,47.0,15.0,14.0,3.0,6.0,2.0,7.0,88.0,63.0,44.0,13.0,14.0,4.0,6.0
580,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-25,ATP250,Outdoor,Clay,2nd Round,3,Hanescu V.,Youzhny M.,55.0,30.0,789.0,1220.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.08,1.7,2.25,1.57,2.29,1.7,2.2,1.67,2.46,1.73,2.17,1.66,2013-773,Bucharest,Clay,28,A,2013-04-25,15,103812,,,Hanescu V.,R,198.0,ROU,31.7535934292,55.0,789.0,104022,4.0,,Youzhny M.,R,183.0,RUS,30.8254620123,30.0,1220.0,6-4 6-3,3,R16,79.0,2.0,1.0,56.0,41.0,33.0,6.0,9.0,1.0,1.0,4.0,1.0,59.0,40.0,29.0,8.0,10.0,5.0,8.0
581,25,Bucharest,BRD Nastase Tiriac Trophy,2013-04-25,ATP250,Outdoor,Clay,2nd Round,3,Tipsarevic J.,Giraldo S.,10.0,76.0,3000.0,650.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.53,2.38,1.64,2.41,1.53,2.5,1.65,2.5,1.56,2.38,2013-773,Bucharest,Clay,28,A,2013-04-25,13,104386,1.0,,Tipsarevic J.,R,180.0,SRB,28.8323066393,10.0,3000.0,105053,,,Giraldo S.,R,188.0,COL,25.401779603,76.0,650.0,6-3 6-3,3,R16,81.0,5.0,2.0,56.0,32.0,24.0,15.0,9.0,8.0,9.0,0.0,1.0,63.0,40.0,23.0,12.0,9.0,7.0,11.0
582,26,Munich,BMW Open,2013-04-29,ATP250,Outdoor,Clay,1st Round,3,Dodig I.,Davydenko N.,56.0,43.0,778.0,950.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.75,1.25,3.3,1.3,3.4,1.3,3.94,1.29,3.0,1.36,4.33,1.36,3.49,1.29,2013-308,Munich,Clay,28,A,2013-04-29,12,104471,,,Dodig I.,R,183.0,CRO,28.3203285421,56.0,778.0,103786,,,Davydenko N.,R,178.0,RUS,31.9069130732,43.0,950.0,6-4 6-4,3,R32,72.0,5.0,2.0,60.0,37.0,26.0,15.0,10.0,1.0,2.0,3.0,1.0,51.0,33.0,21.0,9.0,10.0,2.0,5.0
583,26,Munich,BMW Open,2013-04-29,ATP250,Outdoor,Clay,1st Round,3,Brands D.,Kamke T.,69.0,76.0,697.0,651.0,5.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.62,1.5,2.5,1.67,2.1,1.48,2.84,1.5,2.63,1.67,2.88,1.49,2.58,2013-308,Munich,Clay,28,A,2013-04-29,2,104978,,,Brands D.,R,196.0,GER,25.7850787132,69.0,697.0,104735,,WC,Kamke T.,R,180.0,GER,26.9404517454,76.0,651.0,5-7 6-4 6-3,3,R32,123.0,16.0,3.0,99.0,74.0,51.0,14.0,15.0,8.0,10.0,2.0,1.0,103.0,70.0,43.0,18.0,16.0,6.0,10.0
584,26,Munich,BMW Open,2013-04-29,ATP250,Outdoor,Clay,1st Round,3,Matosevic M.,Krawietz K.,51.0,372.0,852.0,104.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,4.8,1.2,4.33,1.2,5.14,1.17,5.0,1.2,5.5,1.17,4.88,2013-308,Munich,Clay,28,A,2013-04-29,8,104594,,,Matosevic M.,R,194.0,AUS,27.7234770705,51.0,852.0,105906,,WC,Krawietz K.,R,190.0,GER,21.2621492129,372.0,104.0,6-2 6-4,3,R32,72.0,6.0,4.0,71.0,49.0,39.0,7.0,9.0,5.0,5.0,1.0,2.0,54.0,30.0,22.0,11.0,9.0,2.0,5.0
585,26,Munich,BMW Open,2013-04-30,ATP250,Outdoor,Clay,1st Round,3,Gulbis E.,Nieminen J.,47.0,42.0,885.0,970.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.53,2.38,1.57,2.55,1.57,2.38,1.57,2.7,1.53,2.46,2013-308,Munich,Clay,28,A,2013-04-30,9,105208,,,Gulbis E.,R,190.0,LAT,24.6625598905,47.0,885.0,103813,,,Nieminen J.,L,185.0,FIN,31.7672826831,42.0,970.0,6-4 6-2,3,R32,80.0,8.0,0.0,57.0,38.0,30.0,11.0,9.0,6.0,6.0,2.0,1.0,69.0,43.0,30.0,9.0,9.0,4.0,7.0
586,26,Munich,BMW Open,2013-04-30,ATP250,Outdoor,Clay,1st Round,3,Stepanek R.,Youzhny M.,48.0,31.0,880.0,1220.0,6.0,4.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.36,2.8,1.4,2.75,1.4,2.76,1.5,2.75,1.44,3.3,1.5,2.8,1.41,2013-308,Munich,Clay,28,A,2013-04-30,6,103285,,,Stepanek R.,R,185.0,CZE,34.4202600958,48.0,880.0,104022,7.0,,Youzhny M.,R,183.0,RUS,30.8446269678,31.0,1220.0,6-4 5-7 6-4,3,R32,147.0,2.0,1.0,100.0,68.0,45.0,15.0,16.0,10.0,14.0,4.0,2.0,112.0,67.0,41.0,22.0,16.0,10.0,15.0
587,26,Munich,BMW Open,2013-04-30,ATP250,Outdoor,Clay,1st Round,3,Zemlja G.,Millman J.,53.0,128.0,836.0,423.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.59,2.5,1.44,2.75,1.59,2.8,1.5,2.53,2013-308,Munich,Clay,28,A,2013-04-30,1,104813,,,Zemlja G.,R,183.0,SLO,26.5817932923,53.0,836.0,105357,,Q,Millman J.,R,183.0,AUS,23.8740588638,128.0,423.0,6-2 6-2,3,R32,69.0,1.0,1.0,50.0,30.0,24.0,12.0,8.0,6.0,6.0,1.0,0.0,56.0,39.0,19.0,9.0,8.0,10.0,14.0
588,26,Munich,BMW Open,2013-04-30,ATP250,Outdoor,Clay,1st Round,3,Troicki V.,Bachinger M.,46.0,126.0,905.0,425.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.87,1.87,1.83,1.83,2.05,1.85,1.8,2.0,2.25,2.0,1.91,1.85,2013-308,Munich,Clay,28,A,2013-04-30,5,104678,,,Troicki V.,R,193.0,SRB,27.2142368241,46.0,905.0,104897,,Q,Bachinger M.,R,188.0,GER,26.0752908966,126.0,425.0,6-3 6-2,3,R32,61.0,2.0,0.0,47.0,25.0,21.0,15.0,8.0,1.0,1.0,2.0,3.0,54.0,34.0,21.0,8.0,9.0,4.0,8.0
589,26,Munich,BMW Open,2013-04-30,ATP250,Outdoor,Clay,1st Round,3,Mayer F.,Kubot L.,27.0,100.0,1305.0,540.0,7.0,6.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.36,3.0,1.4,2.8,1.4,2.75,1.38,3.26,1.44,2.75,1.45,3.26,1.4,2.86,2013-308,Munich,Clay,28,A,2013-04-30,7,104252,6.0,,Mayer F.,R,190.0,GER,29.5660506502,27.0,1305.0,103997,,Q,Kubot L.,R,190.0,POL,30.9541409993,100.0,540.0,7-6(2) 4-6 7-5,3,R32,154.0,11.0,5.0,131.0,95.0,65.0,16.0,17.0,10.0,13.0,10.0,3.0,116.0,75.0,48.0,24.0,17.0,8.0,11.0
590,26,Munich,BMW Open,2013-04-30,ATP250,Outdoor,Clay,1st Round,3,Korolev E.,Baghdatis M.,195.0,37.0,252.0,1055.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.8,1.4,2.75,1.4,3.1,1.41,2.88,1.4,3.3,1.48,2.8,1.41,2013-308,Munich,Clay,28,A,2013-04-30,4,105095,,Q,Korolev E.,R,185.0,KAZ,25.2046543463,195.0,252.0,104571,,,Baghdatis M.,R,183.0,CYP,27.8658453114,37.0,1055.0,7-5 7-6(3),3,R32,96.0,2.0,2.0,76.0,49.0,34.0,17.0,12.0,1.0,3.0,6.0,1.0,86.0,46.0,30.0,21.0,12.0,10.0,13.0
591,26,Munich,BMW Open,2013-04-30,ATP250,Outdoor,Clay,1st Round,3,Monfils G.,Melzer J.,103.0,34.0,515.0,1120.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,2.0,1.8,1.91,1.83,2.07,1.8,2.0,1.85,2.26,1.77,2.0,2013-308,Munich,Clay,28,A,2013-04-30,3,104792,,WC,Monfils G.,R,193.0,FRA,26.6584531143,103.0,515.0,103781,8.0,,Melzer J.,L,183.0,AUT,31.9370294319,34.0,1120.0,6-3 6-3,3,R32,58.0,15.0,0.0,52.0,37.0,32.0,9.0,9.0,4.0,4.0,1.0,1.0,48.0,33.0,21.0,7.0,9.0,1.0,4.0
592,26,Munich,BMW Open,2013-05-01,ATP250,Outdoor,Clay,2nd Round,3,Dodig I.,Cilic M.,56.0,11.0,778.0,2675.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.33,1.2,4.25,1.2,3.75,1.25,4.9,1.22,4.0,1.22,5.1,1.25,4.33,1.2,2013-308,Munich,Clay,28,A,2013-05-01,20,104471,,,Dodig I.,R,183.0,CRO,28.3203285421,56.0,778.0,105227,2.0,,Cilic M.,R,198.0,CRO,24.5831622177,11.0,2675.0,6-4 6-2,3,R16,79.0,5.0,0.0,59.0,40.0,27.0,12.0,9.0,1.0,2.0,2.0,1.0,55.0,28.0,18.0,12.0,9.0,4.0,8.0
593,26,Munich,BMW Open,2013-05-01,ATP250,Outdoor,Clay,2nd Round,3,Troicki V.,Stepanek R.,46.0,48.0,905.0,880.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,2.0,1.73,2.0,1.85,2.06,1.8,2.0,1.89,2.2,1.78,2.0,2013-308,Munich,Clay,28,A,2013-05-01,16,104678,,,Troicki V.,R,193.0,SRB,27.2142368241,46.0,905.0,103285,,,Stepanek R.,R,185.0,CZE,34.4202600958,48.0,880.0,6-4 6-4,3,R16,81.0,3.0,2.0,60.0,41.0,30.0,8.0,10.0,2.0,4.0,3.0,1.0,66.0,44.0,26.0,9.0,10.0,7.0,11.0
594,26,Munich,BMW Open,2013-05-01,ATP250,Outdoor,Clay,2nd Round,3,Kohlschreiber P.,Korolev E.,21.0,195.0,1780.0,252.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.15,5.0,1.12,5.5,1.17,6.02,1.17,5.0,1.2,6.5,1.15,5.28,2013-308,Munich,Clay,28,A,2013-05-01,15,104259,4.0,,Kohlschreiber P.,R,178.0,GER,29.5359342916,21.0,1780.0,105095,,Q,Korolev E.,R,185.0,KAZ,25.2046543463,195.0,252.0,6-2 6-4,3,R16,63.0,12.0,0.0,42.0,26.0,24.0,13.0,9.0,1.0,1.0,0.0,5.0,61.0,35.0,20.0,13.0,9.0,1.0,4.0
595,26,Munich,BMW Open,2013-05-02,ATP250,Outdoor,Clay,2nd Round,3,Mayer F.,Matosevic M.,27.0,51.0,1305.0,852.0,2.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,1.4,2.8,1.44,2.62,1.45,3.0,1.44,2.75,1.45,3.45,1.4,2.87,2013-1536,Madrid Masters,Clay,56,M,2013-05-02,7,104252,,,Mayer F.,R,190.0,GER,29.5852156057,26.0,1305.0,104594,,LL,Matosevic M.,R,194.0,AUS,27.742642026,55.0,815.0,6-2 6-7(3) 6-4,3,R64,142.0,2.0,2.0,128.0,88.0,50.0,25.0,15.0,10.0,13.0,2.0,2.0,102.0,61.0,38.0,19.0,15.0,4.0,10.0
596,26,Munich,BMW Open,2013-05-02,ATP250,Outdoor,Clay,2nd Round,3,Mayer F.,Matosevic M.,27.0,51.0,1305.0,852.0,2.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,1.4,2.8,1.44,2.62,1.45,3.0,1.44,2.75,1.45,3.45,1.4,2.87,2013-308,Munich,Clay,28,A,2013-05-02,17,104252,6.0,,Mayer F.,R,190.0,GER,29.5660506502,27.0,1305.0,104594,,,Matosevic M.,R,194.0,AUS,27.7234770705,51.0,852.0,2-6 6-4 6-2,3,R16,91.0,7.0,3.0,74.0,44.0,27.0,20.0,13.0,2.0,5.0,3.0,1.0,73.0,42.0,29.0,17.0,13.0,1.0,5.0
597,26,Munich,BMW Open,2013-05-02,ATP250,Outdoor,Clay,2nd Round,3,Haas T.,Gulbis E.,14.0,47.0,2215.0,885.0,6.0,4.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,2.0,1.72,2,1.75,2.0,1.73,2.12,1.81,2.0,1.8,2.18,1.85,2.0,1.77,2013-308,Munich,Clay,28,A,2013-05-02,18,103163,3.0,,Haas T.,R,188.0,GER,35.0718685832,14.0,2215.0,105208,,,Gulbis E.,R,190.0,LAT,24.6625598905,47.0,885.0,6-4 6-7(3) 6-1,3,R16,131.0,8.0,4.0,99.0,57.0,41.0,24.0,15.0,3.0,4.0,7.0,4.0,91.0,57.0,42.0,13.0,14.0,4.0,8.0
598,26,Munich,BMW Open,2013-05-02,ATP250,Outdoor,Clay,2nd Round,3,Tipsarevic J.,Zemlja G.,10.0,53.0,3000.0,836.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.0,1.33,3.25,1.41,3.17,1.36,3.0,1.41,3.8,1.35,3.12,2013-308,Munich,Clay,28,A,2013-05-02,13,104386,1.0,,Tipsarevic J.,R,180.0,SRB,28.8514715948,10.0,3000.0,104813,,,Zemlja G.,R,183.0,SLO,26.5817932923,53.0,836.0,6-4 6-2,3,R16,85.0,5.0,1.0,59.0,37.0,28.0,10.0,9.0,2.0,3.0,7.0,1.0,54.0,37.0,24.0,3.0,9.0,3.0,7.0
599,26,Munich,BMW Open,2013-05-02,ATP250,Outdoor,Clay,2nd Round,3,Brands D.,Monfils G.,69.0,103.0,697.0,515.0,6.0,3.0,3.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,2.62,1.44,2.5,1.5,2.38,1.53,2.67,1.54,2.63,1.5,2.78,1.54,2.55,1.5,2013-308,Munich,Clay,28,A,2013-05-02,14,104978,,,Brands D.,R,196.0,GER,25.7850787132,69.0,697.0,104792,,WC,Monfils G.,R,193.0,FRA,26.6584531143,103.0,515.0,6-3 3-6 6-0,3,R16,70.0,6.0,0.0,66.0,46.0,33.0,15.0,12.0,3.0,4.0,5.0,2.0,69.0,45.0,31.0,11.0,12.0,4.0,8.0
600,27,Oeiras,Portugal Open,2013-04-29,ATP250,Outdoor,Clay,1st Round,3,Goffin D.,Sousa P.,61.0,224.0,752.0,202.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.28,3.5,1.3,3.3,1.33,3.25,1.32,3.66,1.33,3.25,1.36,3.95,1.31,3.37,2013-468,Estoril,Clay,28,A,2013-04-29,8,105676,,,Goffin D.,R,163.0,BEL,22.392881588,61.0,752.0,105155,,WC,Sousa P.,R,180.0,POR,24.9226557153,224.0,202.0,7-6(1) 4-6 6-4,3,R32,124.0,2.0,4.0,107.0,83.0,44.0,9.0,16.0,5.0,14.0,1.0,4.0,96.0,66.0,28.0,15.0,16.0,6.0,15.0
601,27,Oeiras,Portugal Open,2013-04-29,ATP250,Outdoor,Clay,1st Round,3,Istomin D.,Donskoy E.,50.0,77.0,865.0,639.0,2.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.72,2.0,1.75,2.0,1.67,2.1,1.81,2.09,1.8,2.0,1.87,2.1,1.77,2.01,2013-468,Estoril,Clay,28,A,2013-04-29,11,104797,,,Istomin D.,R,188.0,UZB,26.6420260096,50.0,865.0,105539,,,Donskoy E.,R,185.0,RUS,22.9733059548,77.0,639.0,2-6 7-6(6) 6-4,3,R32,127.0,4.0,3.0,104.0,72.0,49.0,16.0,15.0,7.0,10.0,2.0,3.0,106.0,56.0,39.0,28.0,15.0,5.0,7.0
602,27,Oeiras,Portugal Open,2013-04-29,ATP250,Outdoor,Clay,1st Round,3,Paire B.,Sijsling I.,32.0,70.0,1170.0,682.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.2,4.25,1.25,3.75,1.26,4.3,1.25,3.75,1.29,4.7,1.24,3.96,2013-468,Estoril,Clay,28,A,2013-04-29,3,105332,6.0,,Paire B.,R,196.0,FRA,23.9753593429,32.0,1170.0,104997,,,Sijsling I.,R,190.0,NED,25.697467488,70.0,682.0,7-6(5) 6-3,3,R32,74.0,7.0,5.0,76.0,37.0,29.0,15.0,10.0,6.0,9.0,2.0,2.0,72.0,49.0,28.0,9.0,11.0,3.0,8.0
